[1,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:
[0,0;0]:[-11,0;13]:[5,4;13]:[-35,19;17]:[5,-25;15]:[13,2;13]:[-1,-12;13]:[-3,-2;13]:[5,3;12]:[3,7;12]:[3,2;10]:[-1,1;8]:[-21,-3;14]:[-7,1;11]:[-63,11;16]:[1,10;15]:[15,-18;15]:[1,-3;12]:[-19,5;15]:[-3,-6;14]:[-9,1;16]:[-3,-3;12]:[-3,-7;13]:[3,-12;13]:[-9,1;12]:[1,-9;15]:[-1,2;13]:[3,-3;12]:[-69,-47;17]:[15,6;13]:[13,16;15]:[1,-3;14]:[5,-11;15]:[5,-1;11]:[-9,16;15]:[-49,21;16]:[1,20;14]:[7,3;12]:[-9,1;16]:[-3,-3;13]:[-1,4;13]:[19,11;15]:[-1,2;12]:[-1,0;11]:[-7,4;15]:[3,2;11]:[41,11;17]:[-11,-1;13]:[-7,-2;13]:[-15,-25;17]:[1,1;8]:[9,-2;13]:[-1,-1;11]:[-7,5;13]:[-3,3;12]:[5,-4;13]:[-3,2;13]:[1,0;10]:[11,-14;13]:[-9,1;14]:[1,-1;12]:[-5,12;15]:[-1,1;12]:[-1,-6;11]:
[0,0;0]:[-3,5;13]:[-5,7;15]:[-7,-10;18]:[17,-23;16]:[31,29;17]:[-7,2;14]:[-19,6;15]:[41,3;16]:[-71,-6;16]:[-3,-2;12]:[-25,19;15]:[-5,4;15]:[23,-23;16]:[25,-32;17]:[5,2;15]:[21,3;15]:[13,-3;13]:[-19,-18;16]:[-7,0;15]:[-17,-10;17]:[3,-1;11]:[-55,-18;16]:[5,0;12]:[21,0;15]:[25,-2;16]:[25,-5;17]:[21,4;14]:[23,34;18]:[-15,2;15]:[33,16;16]:[-25,14;15]:[-15,6;16]:[-3,6;13]:[11,0;15]:[31,-4;17]:[3,-11;16]:[-9,5;16]:[-17,-10;17]:[-3,6;14]:[15,25;17]:[47,-15;16]:[-29,20;15]:[-7,-5;12]:[21,8;16]:[13,2;12]:[-59,-14;18]:[13,7;15]:[-1,-2;15]:[69,34;18]:[-3,25;15]:[1,-6;13]:[-5,-5;14]:[-19,2;15]:[-13,-8;14]:[-23,15;17]:[-1,-1;12]:[-11,5;15]:[-1,2;11]:[-29,-21;16]:[5,-9;13]:[-3,-9;15]:[11,7;13]:[39,-15;16]:
[0,0;0]:[-1,-2;11]:[-5,15;13]:[-1,-5;16]:[5,-5;14]:[-1,4;15]:[3,-2;12]:[-1,-1;13]:[-11,8;14]:[-17,-1;13]:[-1,-1;10]:[7,4;13]:[-3,1;13]:[-13,8;14]:[3,15;15]:[-7,3;12]:[7,2;11]:[-3,-4;11]:[3,-5;14]:[-1,0;13]:[-3,11;15]:[-1,2;10]:[11,0;13]:[-5,4;10]:[5,1;13]:[3,9;14]:[-15,12;15]:[-5,1;12]:[-23,-11;16]:[-1,1;13]:[15,2;14]:[-7,3;13]:[-17,3;14]:[-1,-5;11]:[5,-6;12]:[5,-3;15]:[-1,1;12]:[-13,-16;14]:[-3,11;15]:[15,9;12]:[-25,0;15]:[7,3;14]:[-1,-9;13]:[-1,2;10]:[-5,-10;14]:[1,0;10]:[-13,7;16]:[-23,-1;13]:[-7,-1;13]:[-5,-1;16]:[1,6;13]:[5,1;11]:[7,4;12]:[-1,-1;13]:[-3,3;12]:[-39,0;15]:[5,-2;10]:[5,8;13]:[-3,3;9]:[3,-1;10]:[-3,-2;11]:[-1,-2;9]:[-1,2;11]:[-5,-8;14]:
[0,0;0]:[-5,-1;12]:[5,3;13]:[39,-16;16]:[-1,-2;11]:[-17,18;14]:[-3,-4;11]:[-11,5;12]:[-1,-10;13]:[9,2;15]:[0,0;0]:[-1,3;12]:[-1,-8;13]:[-1,-4;13]:[13,8;15]:[-3,-2;13]:[-5,2;13]:[1,0;11]:[-15,4;14]:[13,9;12]:[15,0;15]:[-5,1;10]:[27,-4;15]:[7,-3;12]:[5,-1;10]:[17,0;14]:[-11,-6;14]:[-1,1;9]:[-31,12;16]:[-7,3;11]:[3,8;13]:[-5,4;13]:[5,4;14]:[3,-1;9]:[1,1;13]:[3,-8;15]:[11,4;15]:[-3,-6;13]:[15,0;15]:[1,-6;12]:[-29,-14;14]:[1,1;10]:[1,2;10]:[-1,1;10]:[11,10;13]:[-1,2;8]:[39,-4;16]:[5,5;13]:[-1,3;11]:[-1,0;16]:[3,-4;12]:[-5,-5;12]:[-1,-2;11]:[3,0;12]:[-3,1;9]:[-7,-6;14]:[-5,1;12]:[9,-5;12]:[5,3;12]:[-15,-2;15]:[1,-4;11]:[1,-5;13]:[-5,-3;11]:[7,8;13]:
[0,0;0]:[3,-2;9]:[-1,6;12]:[-7,3;13]:[5,-3;13]:[-3,1;10]:[-7,5;11]:[-1,-2;11]:[3,1;10]:[3,-1;14]:[-1,2;7]:[5,1;10]:[1,1;9]:[3,3;9]:[-1,0;6]:[1,-4;13]:[-5,-2;13]:[-1,1;7]:[7,3;11]:[1,-5;12]:[7,1;11]:[-1,0;7]:[-11,1;14]:[1,-1;10]:[0,0;0]:[5,3;10]:[1,-4;10]:[1,1;9]:[7,-1;13]:[-1,-1;9]:[3,9;13]:[-1,-2;9]:[1,3;11]:[1,0;8]:[-3,10;13]:[-1,1;9]:[11,7;14]:[-1,1;10]:[7,1;11]:[-1,0;8]:[-1,-1;10]:[-13,-1;13]:[1,0;6]:[1,0;6]:[3,1;13]:[-3,0;9]:[-1,3;13]:[9,4;12]:[-1,-1;9]:[7,5;13]:[1,1;8]:[1,2;9]:[3,0;9]:[-3,2;11]:[3,-3;9]:[3,0;10]:[1,1;10]:[3,1;10]:[1,-2;10]:[13,1;14]:[1,0;6]:[-7,-4;13]:[-1,1;6]:[-1,-1;9]:
[0,0;0]:[41,-32;16]:[9,37;19]:[-1,3;12]:[-107,-25;19]:[33,-9;19]:[45,-1;17]:[-27,16;19]:[-83,-25;18]:[81,31;20]:[-1,5;14]:[15,30;17]:[-5,-7;16]:[-21,-17;18]:[-3,2;18]:[89,-35;20]:[-55,-21;20]:[9,-5;16]:[-65,67;18]:[25,12;18]:[9,1;18]:[17,11;15]:[-25,107;20]:[61,-52;18]:[37,-8;17]:[27,7;17]:[-73,-43;19]:[-9,-4;16]:[-7,-7;15]:[43,-3;17]:[-37,38;19]:[35,-22;15]:[-51,45;18]:[-11,-1;15]:[23,-87;20]:[123,4;18]:[-19,61;20]:[107,25;18]:[73,65;18]:[17,-1;15]:[77,47;19]:[27,-5;19]:[-33,-18;17]:[1,-2;13]:[-117,-34;19]:[-3,2;15]:[-71,-2;17]:[-39,43;19]:[-59,-13;17]:[23,10;17]:[-15,15;17]:[-5,0;16]:[-47,5;16]:[-29,-72;19]:[-19,-8;16]:[-5,-3;19]:[35,-30;18]:[-31,0;17]:[-1,26;18]:[-69,1;20]:[41,-3;16]:[-23,9;20]:[-1,3;13]:[115,27;18]:
[0,0;0]:[-1,-1;10]:[-53,-14;17]:[-3,-1;11]:[9,-30;17]:[-47,-5;16]:[-3,6;15]:[-35,-37;17]:[-1,-12;15]:[25,-58;18]:[1,3;11]:[-1,8;11]:[17,-12;14]:[19,-8;15]:[-1,21;16]:[35,-10;18]:[-33,-16;18]:[-9,-4;14]:[9,-4;16]:[7,-13;16]:[-27,2;16]:[-1,1;12]:[19,-20;18]:[21,3;16]:[-19,5;14]:[27,-6;15]:[-25,9;16]:[-1,0;12]:[-1,-7;13]:[-7,8;14]:[17,27;17]:[-7,4;13]:[-21,20;16]:[1,11;12]:[-71,4;18]:[-11,5;16]:[33,-40;18]:[21,-12;15]:[-27,2;16]:[3,4;13]:[-7,9;16]:[-69,-24;17]:[-1,-11;14]:[-1,0;10]:[17,3;17]:[3,1;13]:[3,11;15]:[-25,4;17]:[-5,4;14]:[-3,3;15]:[-19,2;14]:[-5,-3;10]:[-1,11;13]:[11,-59;17]:[11,2;12]:[7,11;16]:[7,3;16]:[-5,-6;12]:[-29,-21;16]:[-93,-18;18]:[3,-14;14]:[27,-46;18]:[0,0;0]:[-5,-4;15]:
[0,0;0]:[21,10;15]:[19,-4;17]:[-9,20;16]:[-3,49;17]:[-1,-16;18]:[13,-17;15]:[-17,-5;17]:[29,-10;17]:[25,-55;18]:[9,10;13]:[3,2;16]:[1,-1;14]:[-37,-6;17]:[-1,21;16]:[-37,24;18]:[-21,54;18]:[7,-4;14]:[-47,-6;16]:[19,-6;16]:[-9,20;16]:[-1,0;14]:[99,25;18]:[-1,3;16]:[-49,-19;16]:[-19,6;15]:[1,-44;18]:[-7,0;15]:[69,-12;16]:[7,-38;16]:[21,32;17]:[-3,-2;13]:[11,38;16]:[-1,0;14]:[-27,22;18]:[-23,-7;16]:[41,63;18]:[11,-2;17]:[-9,-12;16]:[-5,5;13]:[23,48;18]:[-1,-7;17]:[-15,-19;16]:[-5,9;12]:[21,0;17]:[3,2;13]:[3,-7;16]:[-13,-22;17]:[1,10;16]:[-21,9;16]:[-27,36;16]:[-1,10;15]:[15,-16;15]:[-31,-3;17]:[-1,8;15]:[-7,-4;18]:[-35,-21;16]:[1,2;16]:[29,-1;16]:[-5,-25;18]:[7,18;14]:[91,-20;18]:[-3,4;12]:[-5,-2;17]:
[0,0;0]:[-3,-6;12]:[1,-2;13]:[57,19;16]:[11,13;14]:[-3,1;14]:[-3,2;12]:[5,-10;13]:[7,5;13]:[-3,-3;13]:[1,1;8]:[-7,-1;12]:[-13,1;13]:[-9,-5;13]:[-3,3;15]:[-9,-11;13]:[-1,8;13]:[1,0;11]:[-1,1;14]:[-15,-2;13]:[3,-3;15]:[-5,0;11]:[-11,4;13]:[-5,-2;11]:[11,1;12]:[-3,-5;14]:[-29,11;14]:[-3,0;9]:[-9,-23;16]:[1,1;11]:[5,4;14]:[1,-1;13]:[3,-3;14]:[1,-1;8]:[-1,-13;13]:[19,-3;15]:[-3,-1;12]:[1,3;13]:[3,-3;15]:[-3,1;12]:[-23,1;14]:[-23,-7;14]:[7,-1;12]:[-1,-1;10]:[1,0;14]:[1,2;10]:[-35,-13;16]:[-9,10;13]:[-1,3;11]:[13,-9;16]:[-3,1;12]:[-3,6;12]:[3,0;11]:[-7,12;13]:[3,0;9]:[7,-5;14]:[-9,6;11]:[-5,-1;12]:[-5,3;11]:[1,0;10]:[1,6;11]:[-7,-6;13]:[1,2;11]:[11,3;13]:
[0,0;0]:[3,8;13]:[15,12;17]:[15,2;15]:[-17,-62;17]:[-9,-5;15]:[3,6;15]:[-63,-21;17]:[-1,-7;13]:[75,-22;18]:[-5,-4;10]:[15,-2;14]:[-27,-4;14]:[-1,-2;12]:[-9,-15;16]:[-1,20;18]:[43,10;18]:[-1,12;14]:[49,-26;16]:[-11,-17;16]:[-3,24;16]:[-3,1;11]:[-31,24;18]:[17,-13;16]:[11,-1;12]:[-21,0;15]:[-15,-15;15]:[7,-3;13]:[-1,14;15]:[-1,-3;12]:[-21,23;17]:[3,2;13]:[27,-14;16]:[1,3;11]:[29,-6;18]:[-19,-3;16]:[35,4;18]:[3,-3;13]:[-3,-40;16]:[-1,-4;13]:[13,11;15]:[-27,16;17]:[-5,7;12]:[1,-1;9]:[-53,-33;17]:[5,3;13]:[3,10;14]:[11,10;17]:[3,7;12]:[5,1;14]:[-3,0;11]:[9,0;13]:[1,10;12]:[-25,21;17]:[-3,9;13]:[-13,-11;15]:[3,-1;16]:[15,0;14]:[-9,7;16]:[-31,34;18]:[19,-10;14]:[39,-32;18]:[-1,0;10]:[11,-4;12]:
[0,0;0]:[1,-4;12]:[49,-41;17]:[19,31;16]:[15,-21;17]:[9,-3;16]:[15,7;15]:[53,24;17]:[9,4;15]:[11,9;18]:[1,2;11]:[-9,2;12]:[13,8;14]:[-1,-12;15]:[5,11;16]:[101,-33;18]:[-99,-47;18]:[-11,3;14]:[1,-7;16]:[-13,12;16]:[37,10;16]:[-5,8;12]:[-19,-7;18]:[1,-16;16]:[-11,1;14]:[3,10;15]:[19,-25;16]:[-1,2;10]:[-3,19;16]:[17,-8;14]:[1,-14;17]:[3,1;8]:[15,7;16]:[9,0;12]:[-37,-5;18]:[43,-1;16]:[31,35;18]:[-9,-8;15]:[-27,-22;16]:[7,-6;13]:[17,7;16]:[1,7;17]:[11,9;14]:[-1,1;10]:[1,2;17]:[-1,6;13]:[19,6;16]:[-7,-31;17]:[-1,0;14]:[-17,4;16]:[-7,6;14]:[-9,8;12]:[-3,10;13]:[-37,-8;17]:[-1,-1;9]:[-21,-11;16]:[31,2;16]:[1,-2;8]:[51,-6;16]:[-23,19;18]:[5,-7;14]:[-67,-77;18]:[1,0;9]:[15,-16;15]:
[0,0;0]:[1,0;8]:[-19,-45;18]:[5,23;17]:[-65,-29;18]:[5,0;17]:[-1,15;16]:[25,-44;18]:[-11,1;16]:[35,5;19]:[9,-3;12]:[11,-7;14]:[25,2;15]:[-25,7;16]:[-75,-3;17]:[-39,-61;19]:[113,-43;19]:[1,-13;15]:[-15,-47;17]:[11,24;17]:[13,-16;17]:[-1,9;13]:[-27,37;19]:[-3,28;17]:[11,4;15]:[19,12;16]:[-41,20;17]:[9,-2;13]:[3,-61;17]:[-31,15;15]:[-39,6;18]:[1,7;12]:[39,39;17]:[5,-3;13]:[55,7;19]:[27,-19;17]:[-9,63;19]:[-5,-21;16]:[-51,16;17]:[11,4;14]:[13,-22;17]:[-63,7;18]:[1,14;15]:[-3,-2;11]:[-39,6;18]:[-9,-6;14]:[-27,-18;17]:[-11,-35;18]:[31,9;15]:[9,36;17]:[29,11;15]:[1,1;9]:[-3,-13;14]:[71,-4;18]:[9,-4;13]:[15,34;17]:[19,22;17]:[-7,-2;14]:[7,-34;17]:[129,-49;19]:[1,-7;15]:[129,7;19]:[-1,0;7]:[-17,3;16]:
[0,0;0]:[-5,2;9]:[9,-1;12]:[13,5;12]:[-3,-4;11]:[-1,0;11]:[-3,2;9]:[-3,-3;12]:[-3,0;10]:[7,3;12]:[0,0;0]:[1,0;9]:[1,1;9]:[1,3;10]:[9,-1;11]:[5,5;13]:[-11,1;13]:[-3,0;9]:[1,-1;11]:[3,-3;9]:[1,1;11]:[-1,-1;6]:[-9,-1;12]:[-7,-3;11]:[-1,1;9]:[-1,-1;10]:[-3,2;11]:[1,-1;8]:[7,1;12]:[-1,-2;9]:[-1,2;10]:[0,0;0]:[-1,1;11]:[0,0;0]:[3,3;13]:[7,-3;11]:[-3,-1;12]:[-5,-2;10]:[1,1;11]:[1,-1;8]:[3,-2;11]:[5,2;11]:[-3,-1;9]:[1,-1;7]:[-1,2;10]:[-1,0;7]:[-11,-5;12]:[-15,3;12]:[1,0;9]:[1,-3;12]:[-1,-1;9]:[-1,0;9]:[0,0;0]:[3,3;12]:[-1,1;8]:[9,0;11]:[-1,3;11]:[1,0;9]:[-5,3;11]:[-11,-1;12]:[1,0;9]:[13,1;13]:[1,1;8]:[1,-1;10]:
[0,0;0]:[13,8;15]:[33,-2;17]:[25,15;16]:[11,-7;17]:[-13,-18;18]:[3,-13;15]:[57,27;17]:[-23,28;17]:[19,-27;18]:[-15,4;13]:[31,16;16]:[5,-7;14]:[-49,32;17]:[-1,25;16]:[-63,-2;18]:[73,-32;18]:[5,10;14]:[-45,6;16]:[9,8;16]:[-17,-38;16]:[-1,-2;14]:[41,9;18]:[-31,-9;16]:[-9,-25;16]:[29,-8;15]:[-3,-2;18]:[9,10;15]:[-45,1;16]:[3,0;16]:[31,-18;17]:[-5,1;13]:[-31,-10;16]:[-1,-2;14]:[71,12;18]:[1,9;16]:[19,-49;18]:[-65,16;17]:[47,-6;16]:[-5,3;13]:[123,14;18]:[17,-35;17]:[17,19;16]:[-5,-1;12]:[15,-2;17]:[-3,8;13]:[1,22;16]:[-7,16;17]:[5,-4;16]:[17,6;16]:[-39,6;16]:[7,-4;15]:[15,-6;15]:[7,-11;17]:[-1,30;15]:[5,54;18]:[27,27;16]:[29,-12;16]:[27,15;16]:[-15,-5;18]:[13,4;14]:[-31,18;18]:[-7,0;12]:[-33,4;17]:
[0,0;0]:[9,-8;15]:[-1,-21;18]:[15,-15;15]:[3,73;18]:[73,37;18]:[-5,-15;16]:[3,16;18]:[-23,-3;17]:[87,61;19]:[3,-9;13]:[-5,14;16]:[-19,9;15]:[23,49;17]:[15,-48;17]:[-9,67;19]:[23,21;19]:[7,-27;15]:[-27,-7;17]:[47,12;17]:[35,13;17]:[-3,5;14]:[-47,121;19]:[-13,4;17]:[-27,-6;16]:[1,-13;16]:[47,31;18]:[19,0;15]:[11,-10;15]:[7,3;16]:[125,26;18]:[11,16;14]:[-25,15;17]:[-23,9;14]:[-71,55;19]:[9,10;17]:[-101,-25;19]:[-17,19;17]:[-29,13;17]:[-17,-5;14]:[-19,45;18]:[-51,-11;18]:[-9,-12;16]:[-3,0;12]:[13,-14;18]:[-5,10;14]:[-31,-27;16]:[-1,37;18]:[25,-3;16]:[27,-15;16]:[13,5;16]:[-5,0;15]:[37,-1;15]:[-27,8;18]:[25,-4;15]:[-5,-41;18]:[-3,14;17]:[-11,4;16]:[-31,-10;17]:[29,27;19]:[23,-13;15]:[-73,-9;19]:[-5,1;12]:[-17,13;17]:
[0,0;0]:[-37,12;16]:[-167,-131;19]:[21,-5;16]:[5,39;19]:[67,-25;19]:[61,-49;17]:[-43,16;19]:[27,7;18]:[1,99;20]:[-7,5;14]:[33,30;17]:[19,-1;16]:[-43,-29;18]:[-7,0;18]:[-63,53;20]:[161,-109;20]:[17,11;16]:[35,-17;18]:[-55,28;18]:[-59,11;18]:[-9,-1;15]:[-9,55;20]:[-91,-36;18]:[31,14;17]:[39,-11;17]:[-59,53;19]:[-7,-4;16]:[1,-2;16]:[-27,-7;17]:[11,-82;19]:[-3,-16;15]:[49,41;18]:[-5,-13;15]:[79,-31;20]:[-17,-42;18]:[-35,-23;20]:[-51,41;18]:[5,11;18]:[17,-27;15]:[63,-33;19]:[75,43;19]:[-11,-4;17]:[15,-12;13]:[59,-42;19]:[-3,6;15]:[-17,7;17]:[-39,-13;19]:[-5,7;17]:[-11,27;17]:[23,15;17]:[-31,-4;16]:[15,-3;16]:[-125,-72;19]:[-5,8;16]:[-39,-3;19]:[-21,18;18]:[79,32;17]:[-25,-6;18]:[75,5;20]:[1,-19;16]:[-63,-63;20]:[-3,3;13]:[29,-9;18]:
[0,0;0]:[1,-3;12]:[-7,4;13]:[-5,-4;15]:[-5,3;13]:[-21,-4;15]:[-3,-2;11]:[-1,-2;13]:[5,4;14]:[-15,7;13]:[1,0;10]:[-1,-6;13]:[-1,2;12]:[-5,-6;14]:[3,-8;14]:[17,1;14]:[9,7;14]:[0,0;0]:[1,3;13]:[7,5;12]:[9,-4;14]:[7,-1;11]:[-5,-7;13]:[-9,-9;12]:[-13,15;13]:[-5,0;13]:[-3,4;15]:[1,-2;12]:[13,12;15]:[13,2;13]:[7,1;13]:[1,0;12]:[9,5;13]:[7,-4;11]:[-1,7;14]:[-3,-8;14]:[1,-6;13]:[3,-4;14]:[9,-4;14]:[5,2;11]:[11,4;15]:[-3,1;13]:[-15,11;13]:[1,1;7]:[-5,-7;13]:[-5,1;9]:[-1,4;15]:[1,2;13]:[-5,-2;13]:[-9,28;15]:[5,0;13]:[-13,-7;12]:[1,-2;12]:[9,12;13]:[-1,2;12]:[-19,-4;15]:[1,5;12]:[-7,-2;13]:[-7,7;12]:[-13,6;13]:[1,1;7]:[9,-13;14]:[-3,-1;10]:[-13,-2;14]:
[0,0;0]:[-1,-2;9]:[-3,-2;9]:[9,-15;14]:[1,1;9]:[5,0;13]:[-3,1;9]:[-3,1;11]:[-1,2;12]:[11,3;13]:[-1,-1;8]:[-9,2;11]:[5,-1;11]:[-7,-4;12]:[7,-1;13]:[11,5;12]:[-1,-1;12]:[3,0;9]:[-3,-1;12]:[3,1;10]:[-3,1;13]:[-1,-1;8]:[1,-1;13]:[1,0;8]:[3,3;11]:[3,3;12]:[3,4;13]:[-1,-1;10]:[15,-5;14]:[5,-5;11]:[-1,4;11]:[-3,1;11]:[-3,-5;12]:[-1,-1;9]:[3,3;12]:[-7,9;13]:[1,15;13]:[1,-6;12]:[-3,1;13]:[3,3;10]:[5,-4;13]:[1,-2;7]:[1,1;11]:[-1,2;8]:[-5,2;11]:[0,0;0]:[1,5;14]:[3,1;9]:[-5,1;11]:[-23,9;14]:[3,-2;11]:[5,1;9]:[3,0;10]:[-7,1;11]:[1,1;10]:[3,0;13]:[1,1;8]:[-3,-2;11]:[-1,0;8]:[-13,-1;13]:[3,0;9]:[9,3;12]:[-1,2;9]:[1,4;12]:
[0,0;0]:[-9,6;14]:[7,1;15]:[-21,-29;18]:[-3,29;16]:[13,5;16]:[-9,8;14]:[-9,-1;15]:[-17,-15;15]:[1,-3;15]:[1,0;10]:[5,-5;14]:[17,1;15]:[15,-5;15]:[15,-33;17]:[-11,11;14]:[7,-1;13]:[-3,0;13]:[21,-13;16]:[19,10;15]:[-23,5;17]:[-7,-2;13]:[-7,-24;15]:[-3,-1;10]:[-1,-11;14]:[7,-29;16]:[-85,-1;16]:[1,1;10]:[-27,17;18]:[-13,-4;13]:[-33,-28;16]:[11,-9;15]:[-31,-5;16]:[1,0;7]:[19,0;14]:[-15,9;17]:[-11,0;14]:[-15,-1;15]:[-23,5;17]:[-1,5;14]:[-23,5;16]:[-25,-7;16]:[7,-1;14]:[5,-1;12]:[-13,-16;16]:[23,0;12]:[39,-45;18]:[9,-27;15]:[-11,-4;13]:[-41,15;18]:[5,9;14]:[15,-2;14]:[-9,0;13]:[3,-13;15]:[3,-3;10]:[15,-1;16]:[-7,3;11]:[-9,3;14]:[-3,-7;12]:[3,-1;13]:[5,2;13]:[-3,-1;10]:[-9,-8;13]:[11,-5;15]:
[0,0;0]:[9,5;13]:[1,-20;14]:[-33,-9;17]:[-3,-7;15]:[27,-4;13]:[11,0;13]:[-11,-6;14]:[7,-1;12]:[1,1;14]:[-3,-2;10]:[-1,0;11]:[17,-3;14]:[3,-1;9]:[-5,7;16]:[-3,6;14]:[-3,7;14]:[-5,-6;12]:[29,5;15]:[3,-12;14]:[5,-7;16]:[-1,1;12]:[17,6;14]:[-5,-3;12]:[5,-5;12]:[3,15;15]:[-11,2;13]:[5,1;12]:[1,-3;17]:[1,2;13]:[-9,6;15]:[-1,3;14]:[-15,1;15]:[-5,1;11]:[-7,10;14]:[-11,9;16]:[7,0;13]:[13,1;12]:[5,-7;16]:[23,-3;13]:[-19,8;13]:[7,1;15]:[1,2;12]:[-1,1;11]:[11,18;15]:[7,2;11]:[27,-1;17]:[-29,8;14]:[7,6;13]:[-37,-21;17]:[-1,0;10]:[-3,-9;13]:[1,1;11]:[5,16;14]:[-5,-1;12]:[11,6;13]:[-1,3;12]:[3,-3;11]:[7,2;12]:[-1,1;12]:[11,4;12]:[7,-11;14]:[3,0;12]:[3,0;10]:
[0,0;0]:[13,2;16]:[61,-7;19]:[23,-14;14]:[-99,99;19]:[13,29;19]:[21,-13;17]:[41,-52;19]:[-31,33;18]:[-39,27;20]:[-5,11;14]:[-5,-16;17]:[-13,17;16]:[31,-19;18]:[-3,-34;18]:[45,49;20]:[-99,-65;20]:[5,11;16]:[51,35;18]:[-23,20;18]:[65,-51;18]:[5,1;15]:[143,-9;20]:[1,-56;18]:[-3,-6;17]:[-29,3;17]:[-21,-1;19]:[11,34;16]:[5,-2;15]:[-1,-29;17]:[11,6;19]:[-13,4;15]:[-71,-75;18]:[17,-7;15]:[-61,-139;20]:[-69,8;18]:[197,-15;20]:[-41,-1;18]:[1,13;18]:[17,7;15]:[-71,37;19]:[35,23;19]:[15,4;17]:[-3,4;13]:[-37,-34;19]:[-11,-2;15]:[-47,4;17]:[45,31;19]:[49,13;17]:[39,-12;17]:[69,9;17]:[-9,-18;16]:[-27,-17;16]:[-1,-20;19]:[41,50;16]:[-17,23;19]:[-1,-34;18]:[21,-26;17]:[43,14;18]:[-77,69;20]:[-11,-35;16]:[61,-67;20]:[11,-5;13]:[55,-23;18]:
[0,0;0]:[-3,-1;10]:[-5,4;15]:[-3,-2;10]:[1,4;15]:[3,-2;14]:[-3,-8;13]:[-23,17;15]:[1,1;13]:[-23,-16;16]:[-1,0;9]:[-3,-1;11]:[-3,-6;12]:[-7,-1;13]:[-5,7;14]:[35,-16;16]:[-41,2;16]:[15,2;12]:[-15,10;14]:[3,1;14]:[-3,8;14]:[-3,0;10]:[11,10;16]:[17,1;14]:[9,-2;12]:[-5,4;13]:[-19,6;14]:[3,0;9]:[-3,-4;11]:[-9,-1;12]:[13,-19;15]:[9,6;11]:[3,-2;14]:[-1,2;10]:[49,-14;16]:[-15,-5;14]:[9,-14;16]:[11,-1;13]:[-3,8;14]:[-1,-2;11]:[11,-4;14]:[11,-2;15]:[-9,0;12]:[1,1;8]:[13,-11;15]:[-1,-5;11]:[3,-9;13]:[-17,-18;15]:[-11,5;12]:[5,3;13]:[3,-1;12]:[-1,1;10]:[5,2;11]:[-1,15;15]:[-1,1;9]:[29,8;14]:[3,-3;14]:[1,0;11]:[15,-3;14]:[19,-20;16]:[3,0;12]:[-21,-20;16]:[1,0;6]:[9,-5;13]:
[0,0;0]:[1,-4;14]:[-39,-9;17]:[43,0;15]:[31,45;17]:[-35,13;17]:[7,-19;15]:[-7,-12;17]:[5,-23;16]:[-17,13;18]:[3,-11;12]:[-1,-10;15]:[3,-3;14]:[39,29;16]:[17,-12;16]:[25,-5;18]:[33,-19;18]:[-7,7;14]:[-9,1;16]:[-21,6;16]:[-47,13;16]:[-7,-7;13]:[-7,77;18]:[1,12;16]:[21,18;15]:[-29,11;15]:[-13,-41;17]:[7,-12;14]:[7,0;15]:[11,7;15]:[-15,28;17]:[-5,8;13]:[-11,7;16]:[9,-1;13]:[-17,-25;18]:[15,14;16]:[75,-13;18]:[11,-1;16]:[17,13;16]:[5,3;13]:[41,29;17]:[33,-3;17]:[23,4;15]:[1,0;11]:[1,20;17]:[7,-2;13]:[9,3;13]:[-15,-31;17]:[-19,1;15]:[1,4;10]:[13,1;15]:[11,-12;14]:[5,-11;14]:[15,4;17]:[-27,8;14]:[7,-9;17]:[-25,-14;16]:[-7,-8;15]:[-13,-2;16]:[13,11;18]:[9,-19;14]:[25,7;18]:[1,-1;11]:[-33,-23;16]:
