[1,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:
[0,0;0]:[-5,-4;14]:[-1,7;14]:[35,-21;17]:[3,5;14]:[23,-9;17]:[51,39;17]:[-1,6;14]:[1,6;15]:[-9,-2;16]:[29,6;16]:[-9,1;17]:[11,0;16]:[-1,19;15]:[-5,9;12]:[-21,18;15]:[57,26;18]:[-21,0;15]:[-113,112;19]:[-47,15;18]:[-75,-12;16]:[-3,-1;16]:[25,21;18]:[-47,-72;19]:[11,-39;18]:[39,-20;19]:[9,-7;17]:[1,-1;11]:[-1,24;19]:[-7,-17;18]:[-29,28;18]:[79,4;17]:[1,-1;14]:[-19,7;16]:[-61,37;18]:[-57,0;17]:[-17,-21;15]:[-1,-5;14]:[5,24;17]:[3,-11;18]:[1,-3;16]:[19,-25;18]:[1,-10;13]:[13,-1;14]:[61,41;18]:[-11,15;16]:[-1,4;13]:[-49,-2;15]:[-7,20;18]:[-5,-6;15]:[-31,-14;19]:[-65,-73;18]:[3,4;16]:[-9,-7;16]:[-89,45;18]:[-81,38;19]:[23,-35;18]:[-63,-30;19]:[-41,7;17]:[3,-2;13]:[-39,-2;19]:[37,67;18]:[-37,2;18]:[7,16;17]:
[0,0;0]:[-15,1;14]:[-13,10;15]:[-1,-1;8]:[-17,2;13]:[-3,8;16]:[-3,-3;10]:[-5,6;15]:[49,-8;16]:[15,8;15]:[9,-7;15]:[19,-12;16]:[13,-8;15]:[-3,14;16]:[-7,-6;12]:[-3,3;12]:[53,-1;17]:[7,-6;12]:[67,-13;18]:[-5,-5;13]:[11,-17;16]:[3,-6;13]:[-13,11;15]:[-139,-43;18]:[25,-2;15]:[-33,31;18]:[-13,-6;14]:[3,0;11]:[-61,-37;18]:[-9,2;15]:[29,19;17]:[-15,17;16]:[7,3;14]:[-1,-3;10]:[-19,14;17]:[-7,0;16]:[-13,3;14]:[1,-4;14]:[-5,2;16]:[29,-2;17]:[11,-1;14]:[-5,-2;17]:[-5,-5;11]:[-9,-4;14]:[37,2;17]:[-23,3;14]:[7,4;13]:[-15,9;15]:[-59,45;17]:[-1,1;9]:[21,-25;18]:[49,1;15]:[-19,1;16]:[-7,-6;13]:[3,-5;13]:[-77,9;18]:[5,10;15]:[-3,-25;18]:[11,2;14]:[1,1;11]:[-47,35;18]:[-33,-10;15]:[-67,1;17]:[-15,9;16]:
[0,0;0]:[5,9;14]:[19,-20;15]:[21,22;14]:[-11,6;13]:[-15,-12;16]:[9,-10;14]:[3,-12;15]:[-15,16;16]:[-3,0;15]:[9,9;15]:[-5,16;16]:[19,0;15]:[-27,-26;16]:[7,-6;12]:[-1,0;9]:[17,31;17]:[1,2;10]:[7,-29;18]:[3,-3;12]:[15,-9;16]:[1,1;10]:[5,3;15]:[65,21;18]:[1,-3;12]:[55,51;18]:[1,2;11]:[-3,0;11]:[-5,15;18]:[-9,4;12]:[13,55;17]:[-27,5;16]:[7,7;14]:[7,-2;13]:[-7,50;17]:[5,8;16]:[-1,-3;14]:[-11,12;14]:[15,-14;16]:[-23,34;17]:[7,2;14]:[-5,-22;17]:[-3,-6;11]:[11,-4;14]:[5,22;17]:[-7,6;14]:[-13,10;13]:[-11,1;15]:[-23,-3;17]:[-1,0;12]:[-55,-25;18]:[-17,5;15]:[9,-7;16]:[3,-1;10]:[-15,-2;12]:[-49,57;18]:[5,0;12]:[45,59;18]:[-7,3;12]:[1,-2;11]:[33,-9;18]:[3,-4;12]:[-59,-35;17]:[-27,5;16]:
[0,0;0]:[-1,0;11]:[1,3;8]:[5,-15;14]:[-3,-4;11]:[-3,-5;14]:[-3,-11;14]:[-1,0;10]:[-5,0;12]:[-5,-2;13]:[11,-6;13]:[9,-3;14]:[-5,-8;13]:[1,-5;12]:[-1,1;9]:[5,0;12]:[15,-20;15]:[-1,-7;12]:[9,-6;16]:[11,1;15]:[-5,-2;13]:[-1,7;13]:[-5,11;15]:[7,22;16]:[13,-3;15]:[21,-14;16]:[11,7;14]:[1,1;9]:[13,6;16]:[-9,-17;15]:[-7,-2;15]:[5,0;14]:[-1,1;11]:[7,1;13]:[-15,9;15]:[-7,-12;14]:[5,-5;12]:[11,8;11]:[3,4;14]:[-15,9;15]:[5,-3;13]:[-3,-5;15]:[-5,3;10]:[9,-2;11]:[19,-11;15]:[-11,-13;13]:[-3,1;10]:[-3,-4;12]:[-1,10;15]:[3,3;12]:[-25,20;16]:[13,1;15]:[13,2;13]:[-3,-7;13]:[-3,-5;15]:[25,-20;16]:[17,-3;15]:[-29,32;16]:[5,-7;14]:[5,-1;10]:[-5,-28;16]:[-5,-1;15]:[17,-8;15]:[-3,-4;14]:
[0,0;0]:[1,2;12]:[-1,1;11]:[15,16;15]:[-3,0;12]:[31,-16;15]:[-9,20;15]:[0,0;0]:[-1,-4;12]:[-5,-1;14]:[3,-5;14]:[27,-6;15]:[-9,-3;14]:[1,-1;9]:[-3,0;10]:[-7,-3;13]:[35,-21;16]:[1,3;13]:[17,-5;17]:[35,10;16]:[-9,2;14]:[-3,-22;14]:[3,-28;16]:[-1,-3;17]:[-45,14;16]:[-11,19;17]:[5,-4;15]:[1,0;9]:[13,15;17]:[25,62;16]:[-19,31;16]:[13,-5;15]:[1,3;12]:[-11,-18;14]:[7,-34;16]:[-3,-3;15]:[3,0;13]:[9,1;12]:[-9,3;15]:[7,14;16]:[-11,2;14]:[19,0;16]:[-1,3;11]:[7,1;12]:[-3,0;16]:[-19,0;14]:[1,-2;11]:[-7,4;13]:[23,1;16]:[-7,-19;13]:[3,-21;17]:[13,8;16]:[17,-10;14]:[-1,-14;14]:[13,-14;16]:[-3,-3;17]:[-9,6;16]:[7,-25;17]:[27,12;15]:[1,1;11]:[31,-13;17]:[-3,22;16]:[-15,17;16]:[-19,-9;15]:
[0,0;0]:[-7,13;14]:[11,-8;15]:[-27,1;14]:[5,-4;13]:[33,26;16]:[1,9;14]:[3,-8;15]:[-7,-4;16]:[9,-6;15]:[21,-1;15]:[-13,-18;16]:[23,-6;15]:[21,34;16]:[-5,2;12]:[3,-3;11]:[-3,-19;17]:[5,-4;11]:[51,13;18]:[-1,-8;14]:[-5,-5;16]:[-5,0;12]:[5,0;15]:[53,11;18]:[-7,0;14]:[67,29;18]:[3,0;13]:[-3,0;11]:[-9,-7;18]:[19,-18;14]:[-23,9;17]:[-47,-1;16]:[11,-1;14]:[-13,7;13]:[-31,-8;17]:[-15,18;16]:[15,3;14]:[-7,12;14]:[19,-16;16]:[17,-24;17]:[-7,10;14]:[11,40;17]:[3,0;11]:[7,4;14]:[-11,-8;17]:[-5,2;14]:[-9,-10;13]:[9,-11;15]:[-51,-13;17]:[-7,5;12]:[53,37;18]:[7,8;15]:[-3,-11;16]:[9,-4;12]:[-23,-6;14]:[3,-5;18]:[-3,14;14]:[-23,-39;18]:[-11,5;13]:[-1,0;11]:[13,-43;18]:[7,6;14]:[-55,-73;17]:[1,-1;16]:
[0,0;0]:[3,3;14]:[5,2;15]:[3,-4;13]:[1,4;13]:[-13,14;16]:[-17,-14;13]:[5,-2;15]:[-9,20;16]:[-3,-14;15]:[-29,13;15]:[37,-6;16]:[-9,2;15]:[19,14;16]:[-5,-2;12]:[-3,2;12]:[23,-1;17]:[-1,-1;12]:[-55,7;18]:[11,-5;14]:[-31,21;16]:[-7,-1;13]:[-3,-6;15]:[-97,81;18]:[19,9;15]:[-51,-5;18]:[5,7;14]:[-3,0;11]:[-39,63;18]:[-11,-13;15]:[31,-17;17]:[-37,-7;16]:[-3,-11;14]:[-5,-4;12]:[-5,-24;17]:[19,-6;16]:[-3,-13;14]:[3,4;14]:[-23,12;16]:[11,-8;17]:[7,-7;14]:[21,16;17]:[-5,-5;11]:[5,12;14]:[-53,16;17]:[-7,9;14]:[-3,8;13]:[35,-21;15]:[-65,-7;17]:[-1,3;11]:[-73,7;18]:[-9,-6;15]:[7,-5;16]:[3,9;13]:[9,3;14]:[33,9;18]:[-9,-7;15]:[-33,7;18]:[13,13;14]:[-3,1;11]:[59,11;18]:[29,27;15]:[-25,9;17]:[11,1;16]:
[0,0;0]:[-5,-4;11]:[1,-4;10]:[-13,7;14]:[-1,-4;11]:[3,11;14]:[11,-13;14]:[1,1;7]:[-1,-1;12]:[-3,8;13]:[9,-4;13]:[15,-3;14]:[-19,-6;13]:[-3,0;12]:[-1,1;9]:[3,-8;12]:[13,2;15]:[5,1;12]:[-29,-16;16]:[1,-1;15]:[-1,-2;13]:[1,5;13]:[1,1;15]:[-19,0;16]:[3,19;15]:[7,-16;16]:[29,-11;14]:[-5,1;9]:[15,-12;16]:[9,-7;15]:[-5,-8;15]:[-9,-2;14]:[3,-1;11]:[-7,7;13]:[7,-3;15]:[15,6;14]:[-1,-1;12]:[-1,-4;11]:[29,18;14]:[7,-3;15]:[19,-1;13]:[3,15;15]:[1,-1;10]:[-3,6;11]:[-19,1;15]:[3,1;13]:[-7,-1;10]:[-7,0;12]:[5,20;15]:[1,-5;12]:[5,2;16]:[-9,3;15]:[9,2;13]:[3,-5;13]:[-9,-11;15]:[-5,-2;16]:[-1,11;15]:[25,6;16]:[3,3;14]:[-1,-3;10]:[1,-6;16]:[-27,17;15]:[11,-2;15]:[-1,2;14]:
[0,0;0]:[-7,-2;12]:[1,1;11]:[-5,8;15]:[1,-4;12]:[-13,-12;15]:[3,-4;15]:[3,-2;9]:[1,-4;12]:[-9,7;14]:[-1,-5;14]:[-17,-2;15]:[3,-11;14]:[1,-1;10]:[-3,0;10]:[-3,17;13]:[-17,-13;16]:[5,-9;13]:[37,-21;17]:[7,-14;16]:[-1,-2;14]:[-15,10;14]:[-41,-36;16]:[-21,13;17]:[-49,-42;16]:[9,3;17]:[9,-4;15]:[1,-2;9]:[33,-1;17]:[13,-26;16]:[33,23;16]:[-15,-5;15]:[1,3;12]:[-7,-2;14]:[-21,-38;16]:[9,5;15]:[-1,4;13]:[1,-3;12]:[11,11;15]:[-21,10;16]:[-15,26;14]:[-41,-4;16]:[3,-1;11]:[-1,-3;12]:[-7,4;16]:[-7,16;14]:[1,-2;11]:[1,0;13]:[3,17;16]:[-3,17;13]:[-17,-29;17]:[-7,0;16]:[9,-6;14]:[-5,2;14]:[-23,-6;16]:[17,5;17]:[3,-18;16]:[-13,-33;17]:[23,-4;15]:[-3,1;11]:[11,-21;17]:[1,-2;16]:[5,1;16]:[17,7;15]:
[0,0;0]:[3,-2;10]:[1,-1;9]:[1,4;13]:[3,0;10]:[1,6;13]:[-7,0;13]:[0,0;0]:[1,3;10]:[-3,-3;12]:[1,-1;12]:[5,-4;13]:[1,-1;12]:[-1,0;9]:[3,0;8]:[-5,3;11]:[-15,-17;14]:[-1,1;11]:[3,11;15]:[-15,20;14]:[-3,-2;12]:[3,2;12]:[17,2;14]:[-19,-3;15]:[-3,6;14]:[31,-13;15]:[-5,0;13]:[0,0;0]:[7,-9;15]:[23,-2;14]:[-1,7;14]:[-1,3;13]:[-1,-3;10]:[11,-2;12]:[1,-16;14]:[-1,-3;13]:[1,-2;11]:[-1,-1;10]:[-3,3;13]:[1,32;14]:[-1,-2;12]:[-11,-2;14]:[1,1;9]:[1,-1;10]:[-5,2;14]:[7,0;12]:[-1,2;9]:[3,-4;11]:[5,-7;14]:[7,-1;11]:[17,-1;15]:[-1,2;14]:[11,10;12]:[1,2;12]:[-1,0;14]:[-17,25;15]:[9,-2;14]:[13,3;15]:[21,8;13]:[1,-1;9]:[-11,-9;15]:[3,-10;14]:[-13,-11;14]:[-1,7;13]:
[0,0;0]:[1,0;9]:[1,1;11]:[5,-1;13]:[7,6;10]:[-1,0;13]:[-11,3;13]:[3,1;11]:[5,-1;12]:[-7,3;12]:[7,3;12]:[11,-4;13]:[-11,-1;12]:[3,-5;12]:[-1,0;7]:[9,2;11]:[-5,-1;14]:[3,2;11]:[17,3;15]:[5,-5;14]:[-3,2;11]:[11,-7;12]:[-7,3;14]:[-1,-19;15]:[1,-1;14]:[21,3;15]:[7,3;13]:[1,0;7]:[-11,19;15]:[19,-7;14]:[-15,1;14]:[-3,1;13]:[0,0;0]:[-5,3;12]:[7,-2;14]:[3,5;13]:[-3,-2;11]:[-3,1;9]:[-3,-9;13]:[7,-2;14]:[-3,5;12]:[-5,-14;14]:[-1,-2;9]:[-3,1;9]:[-11,-2;14]:[5,-9;12]:[-3,-1;7]:[-3,2;10]:[-9,-7;14]:[-5,2;11]:[19,-9;15]:[-1,1;14]:[3,-2;11]:[1,-1;12]:[-13,9;14]:[-3,-7;15]:[13,11;14]:[-17,-1;15]:[-7,1;13]:[1,0;9]:[15,-17;15]:[-1,-3;14]:[5,15;14]:[5,-3;13]:
[0,0;0]:[-13,4;13]:[1,0;7]:[-1,-4;16]:[-3,8;13]:[19,-4;16]:[23,32;16]:[1,3;12]:[11,7;12]:[7,-27;15]:[15,-5;15]:[31,-10;16]:[-5,-9;15]:[7,-3;13]:[1,2;11]:[-7,5;14]:[-65,11;17]:[-11,1;14]:[-27,27;18]:[3,-12;17]:[49,4;15]:[21,2;15]:[-5,-38;17]:[-53,-19;18]:[11,-10;17]:[-47,-1;18]:[21,-8;16]:[3,-3;10]:[57,-13;18]:[-15,-2;17]:[17,15;17]:[-47,-21;16]:[11,-3;13]:[13,-6;15]:[-21,18;17]:[-3,-31;16]:[7,12;14]:[-9,3;13]:[-1,7;16]:[-21,2;17]:[5,-6;15]:[39,-28;17]:[-1,-7;12]:[1,7;13]:[41,28;17]:[-3,8;15]:[-1,2;12]:[15,2;14]:[-13,9;17]:[-11,7;14]:[-1,19;18]:[21,-14;17]:[7,-12;15]:[-25,-6;15]:[45,8;17]:[-63,5;18]:[-33,30;17]:[27,59;18]:[27,-16;16]:[5,-5;12]:[3,-33;18]:[37,6;17]:[-11,-7;17]:[-15,-41;16]:
[0,0;0]:[1,1;13]:[-3,-2;13]:[-25,12;16]:[-9,2;13]:[23,-2;16]:[-33,0;16]:[-9,3;13]:[15,11;14]:[5,-3;15]:[19,13;15]:[-41,-8;16]:[-11,15;15]:[-25,4;14]:[-3,5;11]:[1,3;14]:[-29,21;17]:[-7,3;14]:[-39,-7;18]:[45,0;17]:[-21,-5;15]:[9,10;15]:[-39,2;17]:[-57,63;18]:[-41,-14;17]:[13,-3;18]:[9,32;16]:[0,0;0]:[-115,-71;18]:[37,-6;17]:[9,9;17]:[-7,-19;16]:[-19,-6;13]:[-19,-14;15]:[63,-4;17]:[-15,-7;16]:[27,-2;14]:[-9,4;13]:[35,-13;16]:[-33,-20;17]:[17,-10;15]:[-1,-10;17]:[3,1;12]:[1,-6;13]:[17,-22;17]:[1,-8;15]:[-5,3;12]:[-19,-13;14]:[-17,-21;17]:[-11,1;14]:[3,-11;18]:[-41,26;17]:[-3,5;15]:[3,-6;15]:[67,-20;17]:[13,3;18]:[11,-6;17]:[-49,5;18]:[31,-16;16]:[-5,3;12]:[-17,49;18]:[-23,18;17]:[-11,35;17]:[-23,-7;16]:
[0,0;0]:[3,-4;11]:[3,1;12]:[-1,2;11]:[-3,0;10]:[-3,-4;11]:[3,-2;11]:[3,1;12]:[-3,8;13]:[-9,-1;12]:[1,-2;9]:[7,1;11]:[-3,1;12]:[-11,0;13]:[1,-2;8]:[0,0;0]:[-3,6;12]:[-1,0;10]:[1,2;13]:[-43,-10;14]:[-3,-4;13]:[-3,0;10]:[-21,14;14]:[-9,2;13]:[1,2;12]:[5,1;12]:[-1,-3;11]:[0,0;0]:[-3,0;12]:[3,8;12]:[-9,-1;12]:[3,-1;9]:[1,-4;11]:[3,0;10]:[-9,0;12]:[7,-6;12]:[1,1;6]:[-3,-1;11]:[-1,-2;12]:[-1,0;12]:[3,0;11]:[5,1;12]:[1,-1;8]:[3,1;11]:[-5,-1;12]:[-3,0;11]:[1,-2;10]:[-1,-4;12]:[1,0;12]:[5,1;10]:[11,-10;13]:[-3,-6;14]:[-5,12;13]:[3,0;10]:[3,2;14]:[13,10;13]:[-5,4;12]:[-3,-2;12]:[-3,-3;11]:[0,0;0]:[5,1;12]:[5,-2;12]:[7,-7;12]:[-5,-1;9]:
[0,0;0]:[3,2;10]:[-1,-1;9]:[3,-4;13]:[-3,4;10]:[1,-3;13]:[11,-8;13]:[1,1;4]:[3,-2;11]:[3,-7;12]:[-1,-4;12]:[-7,-3;13]:[-9,15;12]:[1,-1;11]:[0,0;0]:[-7,-5;11]:[-1,-2;14]:[9,-1;11]:[-7,-8;15]:[-1,1;14]:[-3,2;12]:[1,0;12]:[-1,-1;14]:[-9,-8;15]:[-1,0;14]:[-3,-2;15]:[-7,2;13]:[-1,0;7]:[-11,2;15]:[-3,-4;14]:[9,2;14]:[1,-4;13]:[-1,1;10]:[1,2;12]:[-3,-5;14]:[-3,-4;13]:[-1,1;11]:[9,-1;10]:[-1,4;13]:[-3,-5;14]:[5,-4;12]:[-3,-5;14]:[1,-1;9]:[-5,-1;10]:[-13,5;14]:[-3,2;12]:[-1,-1;9]:[-1,0;11]:[7,0;14]:[1,1;11]:[-1,-6;15]:[1,-3;14]:[3,-2;12]:[-5,4;12]:[1,-5;14]:[1,6;15]:[19,-12;14]:[-5,0;15]:[7,-6;13]:[5,3;9]:[19,-12;15]:[17,-8;14]:[1,0;14]:[1,0;13]:
[0,0;0]:[9,-3;13]:[-3,2;13]:[-25,-8;16]:[7,-2;13]:[39,-22;16]:[-1,12;16]:[-1,-1;13]:[31,-17;14]:[13,1;15]:[-5,9;15]:[23,20;16]:[13,-13;15]:[-1,8;14]:[-3,1;11]:[9,-9;14]:[-21,1;17]:[17,7;14]:[65,-35;18]:[-35,-12;17]:[-13,-33;15]:[-7,-18;15]:[-71,6;17]:[31,27;18]:[-25,-18;17]:[53,1;18]:[9,4;16]:[0,0;0]:[-43,-67;18]:[-11,-18;17]:[-15,-3;17]:[33,-15;16]:[-3,-10;13]:[29,22;15]:[-1,8;17]:[-7,13;16]:[11,-6;14]:[7,0;13]:[-5,15;16]:[31,-8;17]:[-15,10;15]:[47,-14;17]:[-5,-3;12]:[1,-2;13]:[-31,46;17]:[-15,12;15]:[3,-1;12]:[21,15;14]:[-25,7;17]:[-3,-11;14]:[-53,1;18]:[-41,22;17]:[-11,1;15]:[-13,6;15]:[-13,-8;17]:[5,-9;18]:[-37,-26;17]:[-9,49;18]:[31,12;16]:[3,-1;12]:[-73,-35;18]:[-7,-10;17]:[45,7;17]:[-15,-3;16]:
[0,0;0]:[7,-8;13]:[-1,2;10]:[23,-12;16]:[5,-4;13]:[-37,-4;16]:[-17,-8;16]:[7,-5;12]:[-7,-4;12]:[-1,-7;15]:[7,11;15]:[-9,38;16]:[19,19;15]:[-7,3;13]:[1,-2;11]:[1,-3;14]:[23,19;17]:[-3,-7;14]:[-51,19;18]:[3,16;17]:[29,-8;15]:[-3,-6;15]:[-21,30;17]:[-29,-11;18]:[-13,-18;17]:[-7,15;18]:[13,-16;16]:[3,-3;10]:[1,-45;18]:[-23,6;17]:[-55,7;17]:[-23,-53;16]:[7,-7;13]:[21,18;15]:[-13,-14;17]:[-51,9;16]:[-17,4;14]:[-13,-5;13]:[-1,-17;16]:[-13,34;17]:[5,-6;15]:[-1,20;17]:[7,1;12]:[5,-1;13]:[-47,-20;17]:[13,-8;15]:[3,-2;12]:[-13,-2;14]:[-21,1;17]:[-3,-9;14]:[-41,-21;18]:[37,-18;17]:[-5,0;15]:[-33,-30;15]:[45,-20;17]:[41,-19;18]:[7,6;17]:[-13,11;18]:[3,-8;16]:[-3,3;12]:[-5,-65;18]:[29,-2;17]:[-51,33;17]:[9,23;16]:
[0,0;0]:[-5,9;15]:[-25,5;16]:[13,18;17]:[-1,-8;13]:[-19,4;16]:[77,54;17]:[19,7;16]:[-11,33;17]:[3,3;10]:[21,-11;15]:[13,19;16]:[-3,2;14]:[29,5;17]:[-5,-4;13]:[5,-3;15]:[7,33;17]:[-29,-25;15]:[-47,-1;18]:[11,-8;18]:[-19,23;17]:[13,14;16]:[-23,10;18]:[-9,45;18]:[35,14;18]:[-11,9;18]:[41,12;17]:[1,-1;12]:[-39,27;18]:[41,-10;18]:[63,-36;17]:[5,-36;16]:[-25,-7;15]:[-17,0;16]:[-39,-2;17]:[13,-11;15]:[-1,-4;11]:[15,-10;15]:[-11,2;15]:[41,6;17]:[3,-17;16]:[-43,53;17]:[3,-2;13]:[-3,-14;15]:[-53,19;17]:[-25,-21;16]:[-1,-6;14]:[35,-11;16]:[11,-27;17]:[5,11;15]:[-25,-19;18]:[-17,-22;18]:[-21,9;17]:[-1,46;16]:[-3,28;18]:[-55,23;18]:[71,-10;18]:[-57,13;18]:[11,24;17]:[-3,6;13]:[11,-41;18]:[-11,-74;18]:[7,0;17]:[33,-12;16]:
[0,0;0]:[17,1;15]:[13,1;16]:[-41,-8;17]:[-9,2;13]:[51,35;16]:[39,4;17]:[-7,-17;16]:[-5,-5;17]:[-5,1;11]:[29,-4;15]:[-13,18;16]:[3,6;14]:[-21,-37;17]:[11,-12;13]:[-5,1;15]:[15,10;17]:[-7,17;15]:[-67,-6;18]:[-77,0;18]:[-1,15;17]:[-13,-4;16]:[-35,-30;18]:[-21,2;18]:[-35,0;18]:[1,-54;18]:[39,-38;17]:[13,-5;12]:[5,16;18]:[-25,-4;18]:[7,3;17]:[21,25;16]:[-11,1;15]:[-3,-10;16]:[27,-3;17]:[1,0;10]:[-5,-1;13]:[1,-4;15]:[1,-7;14]:[-21,-11;17]:[-23,11;16]:[-25,-20;17]:[17,-8;13]:[3,4;15]:[-39,-20;17]:[45,-25;16]:[-7,-10;14]:[-15,13;16]:[23,22;17]:[7,9;15]:[-89,-62;18]:[27,10;18]:[9,1;17]:[33,-16;16]:[85,44;18]:[-7,18;18]:[129,-32;18]:[31,32;18]:[45,-14;17]:[-1,2;13]:[-61,-18;18]:[-13,36;18]:[-53,-17;17]:[9,9;16]:
[0,0;0]:[-1,-4;13]:[-5,-3;12]:[-11,-4;16]:[7,10;13]:[23,-20;16]:[-3,-8;16]:[-1,0;10]:[1,-1;9]:[21,17;15]:[-1,15;15]:[-21,14;16]:[1,3;15]:[1,-8;13]:[-3,-6;11]:[-9,-3;14]:[15,-1;17]:[-5,-13;14]:[61,-49;18]:[-37,-16;17]:[-15,0;15]:[-1,6;15]:[67,-26;17]:[19,41;18]:[17,-2;17]:[33,-13;18]:[23,12;16]:[0,0;0]:[9,55;18]:[19,30;17]:[9,-5;17]:[25,-9;16]:[7,-7;13]:[-1,-2;15]:[-25,10;17]:[-51,-35;16]:[-21,26;14]:[7,5;13]:[-1,11;16]:[-25,-6;17]:[-17,-4;15]:[27,-12;17]:[-7,-1;12]:[-7,-3;13]:[21,-20;17]:[47,22;15]:[-13,8;12]:[-9,14;14]:[11,13;17]:[3,1;14]:[-17,15;18]:[-3,46;17]:[-9,24;15]:[-11,-10;15]:[5,-12;17]:[-15,-7;18]:[-3,14;17]:[-13,7;18]:[9,-4;16]:[-3,-3;12]:[27,-5;18]:[-1,14;17]:[5,5;17]:[9,11;16]:
[0,0;0]:[-7,6;14]:[-15,-5;15]:[15,7;14]:[9,1;13]:[21,7;16]:[3,-1;14]:[1,3;15]:[7,1;16]:[-1,17;15]:[-5,16;15]:[15,13;16]:[1,-1;15]:[-1,-13;16]:[7,3;12]:[1,0;8]:[-9,38;17]:[-5,1;12]:[21,-4;18]:[29,-5;15]:[-9,-14;16]:[-5,0;10]:[-27,7;14]:[-45,20;18]:[3,1;10]:[9,-28;18]:[-3,-3;12]:[1,0;11]:[-99,68;18]:[-9,-5;10]:[-5,-18;17]:[7,4;16]:[-9,18;14]:[1,-5;13]:[-15,-11;17]:[-51,5;16]:[21,-2;14]:[-1,5;14]:[-5,13;16]:[33,21;17]:[-9,3;14]:[-21,15;17]:[5,4;11]:[-7,-5;14]:[21,17;17]:[1,-3;14]:[-3,-5;13]:[5,10;15]:[-45,12;17]:[-3,3;10]:[-57,22;18]:[-9,15;14]:[-31,22;16]:[-3,0;10]:[7,-7;15]:[65,66;18]:[3,2;11]:[-9,-34;18]:[1,0;9]:[-3,-2;11]:[27,46;18]:[-3,2;10]:[23,-4;17]:[-41,4;16]:
[0,0;0]:[-1,9;15]:[3,-5;16]:[39,8;17]:[9,-9;13]:[-47,-24;16]:[39,-28;17]:[-17,-15;16]:[5,-7;17]:[11,-3;14]:[-3,15;15]:[13,-19;16]:[11,0;13]:[21,45;17]:[-11,10;13]:[-9,1;15]:[3,9;17]:[-23,37;15]:[-99,-33;18]:[75,-16;18]:[-15,23;17]:[7,0;16]:[17,18;18]:[11,-11;18]:[9,-28;18]:[-79,11;18]:[35,-10;17]:[11,-5;12]:[-59,13;18]:[11,-8;18]:[3,-6;17]:[21,12;16]:[-17,-7;15]:[13,6;16]:[-59,-18;17]:[13,3;15]:[3,0;12]:[11,6;15]:[5,0;15]:[21,-10;17]:[33,25;16]:[5,-13;17]:[-11,-2;13]:[-7,10;15]:[59,5;17]:[13,9;16]:[-17,4;14]:[23,-3;16]:[55,-7;17]:[-5,1;15]:[59,33;18]:[23,26;18]:[-25,9;17]:[29,-20;16]:[13,92;18]:[21,11;18]:[77,68;18]:[-45,-17;18]:[9,-2;17]:[-5,0;13]:[-25,-23;18]:[-25,48;18]:[-13,-6;17]:[-7,-4;16]:
[0,0;0]:[-5,7;15]:[23,1;16]:[-33,34;17]:[-9,7;13]:[-7,-15;16]:[79,30;17]:[-21,-1;16]:[37,21;17]:[5,-11;14]:[-5,2;15]:[29,-20;16]:[-11,1;13]:[13,5;17]:[-5,-2;13]:[3,-5;15]:[21,-10;17]:[17,17;15]:[-9,-2;18]:[13,0;18]:[13,-23;17]:[35,18;16]:[-37,30;18]:[1,30;18]:[77,-6;18]:[-13,28;18]:[-49,12;17]:[1,1;12]:[-33,-58;18]:[-25,-14;18]:[21,23;17]:[27,-1;16]:[19,-9;15]:[21,-12;16]:[-23,11;17]:[-5,8;12]:[-5,-2;13]:[3,12;15]:[9,-9;14]:[25,19;17]:[-7,-5;16]:[-39,46;17]:[13,-8;13]:[1,12;15]:[-57,-54;17]:[13,11;16]:[7,-8;14]:[11,-13;16]:[-3,-2;17]:[19,17;15]:[-27,18;18]:[93,-2;18]:[-21,7;17]:[-15,-46;16]:[27,-36;18]:[-37,-14;18]:[-55,2;18]:[-27,-10;18]:[-27,24;17]:[3,-4;13]:[17,88;18]:[11,50;18]:[9,15;17]:[31,-9;16]:
