[1,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:
[0,0;0]:[41,21;15]:[7,5;12]:[31,-16;15]:[-1,-12;16]:[-13,-16;14]:[9,3;16]:[1,0;9]:[3,-1;12]:[-7,9;14]:[1,6;13]:[3,-4;12]:[-21,12;16]:[-7,2;14]:[9,-11;16]:[-1,0;9]:[-21,-23;16]:[3,0;13]:[15,-18;16]:[-1,-5;13]:[-17,3;16]:[-15,14;15]:[5,-4;16]:[5,-2;13]:[35,20;16]:[-23,6;15]:[-13,5;16]:[-3,4;15]:[-11,-11;16]:[1,-7;14]:[-1,0;16]:[3,-1;15]:[9,-4;12]:[1,6;12]:[-1,0;11]:[3,-25;14]:[3,-9;16]:[33,-1;15]:[41,10;16]:[-17,-18;15]:[-5,1;14]:[1,-14;15]:[1,5;14]:[-15,27;15]:[-19,19;16]:[-1,1;15]:[3,-10;16]:[-27,-2;15]:[-35,17;16]:[5,-10;13]:[-7,6;16]:[7,11;13]:[-9,-5;16]:[-5,0;13]:[1,-22;16]:[17,-12;15]:[-5,0;16]:[-35,8;15]:[27,23;16]:[9,20;15]:[-19,-3;16]:[11,13;15]:[11,-22;16]:[3,-13;14]:
[0,0;0]:[3,-1;10]:[1,0;9]:[15,-2;13]:[-15,-2;15]:[21,-21;14]:[9,2;15]:[-15,5;14]:[5,-7;13]:[-9,-11;14]:[9,6;13]:[5,7;14]:[-13,-12;15]:[11,-3;14]:[-25,-22;15]:[-17,-5;14]:[9,2;15]:[3,1;13]:[3,-32;15]:[23,0;13]:[-1,9;15]:[-3,-11;15]:[-27,11;15]:[-13,4;15]:[1,0;15]:[7,15;14]:[-9,4;15]:[-7,-6;14]:[13,1;15]:[-1,8;15]:[-25,-5;15]:[-9,13;15]:[3,-2;12]:[1,-9;14]:[-3,2;12]:[9,-1;14]:[39,6;15]:[5,-2;12]:[-9,14;15]:[-11,5;13]:[-9,-3;10]:[1,0;13]:[-5,0;12]:[1,1;10]:[-25,2;15]:[-1,1;12]:[3,8;15]:[-11,5;13]:[-11,-12;15]:[3,9;13]:[3,24;15]:[-9,8;13]:[-3,1;15]:[-19,4;15]:[23,-3;15]:[-3,5;15]:[-1,8;15]:[13,-1;14]:[-11,2;15]:[-1,2;14]:[15,9;15]:[7,1;15]:[5,-7;15]:[-15,4;15]:
[0,0;0]:[-21,3;15]:[-3,-1;12]:[11,-27;15]:[17,2;15]:[-3,-19;15]:[-11,15;14]:[17,-16;15]:[9,-4;14]:[13,1;15]:[21,12;14]:[5,-2;15]:[5,-1;15]:[-33,-9;15]:[17,-10;13]:[-17,16;15]:[5,5;12]:[-11,13;14]:[19,3;15]:[-7,-6;14]:[5,-8;15]:[-5,-31;16]:[1,-1;12]:[39,-17;16]:[-1,-12;15]:[1,-1;13]:[-1,4;14]:[-3,-3;14]:[-11,-2;15]:[21,11;16]:[15,-4;13]:[15,-23;16]:[-3,2;13]:[17,10;15]:[5,-5;13]:[19,-5;15]:[29,12;14]:[-11,-3;15]:[-19,-14;15]:[-15,5;15]:[-13,9;14]:[9,21;15]:[-1,-12;14]:[11,5;15]:[-11,-5;12]:[-17,1;15]:[-1,-9;15]:[-5,-11;15]:[7,-1;14]:[-7,-5;14]:[-13,-16;15]:[-7,2;14]:[-5,-25;15]:[-23,5;16]:[-5,-9;14]:[-17,13;16]:[-3,3;15]:[-5,-2;12]:[9,0;13]:[3,8;14]:[-1,15;15]:[27,1;16]:[11,-6;14]:[-13,13;16]:
[0,0;0]:[-37,-11;16]:[5,5;13]:[7,11;16]:[31,16;16]:[33,17;16]:[9,10;15]:[1,16;16]:[5,12;15]:[33,-11;16]:[13,-4;15]:[-11,26;16]:[11,-7;16]:[11,43;16]:[-1,1;8]:[-1,16;16]:[1,-3;14]:[-35,1;15]:[5,1;16]:[9,6;15]:[-5,-48;16]:[3,25;17]:[5,10;14]:[-37,11;17]:[9,26;16]:[3,-12;14]:[-5,15;15]:[-21,-1;15]:[7,14;16]:[-15,-29;17]:[3,-6;13]:[31,13;17]:[-7,6;14]:[17,-2;16]:[5,-1;14]:[-49,-1;16]:[-11,33;15]:[-19,-9;16]:[23,-16;16]:[-11,-21;16]:[15,-9;15]:[5,-9;16]:[-13,6;15]:[35,-33;16]:[-11,1;14]:[-9,31;16]:[-3,37;16]:[-9,-17;16]:[15,0;15]:[-7,-9;15]:[-23,14;16]:[-23,-2;15]:[1,-29;16]:[-27,-23;17]:[5,-10;15]:[-25,13;17]:[-1,21;16]:[9,4;12]:[1,1;11]:[-7,2;15]:[1,-5;16]:[27,13;17]:[1,-17;15]:[7,21;17]:
[0,0;0]:[1,0;11]:[3,0;8]:[-5,0;11]:[-1,-3;12]:[-1,1;9]:[1,-3;12]:[3,-1;10]:[3,-1;9]:[3,2;8]:[1,1;8]:[3,1;10]:[3,3;12]:[-5,-1;9]:[-3,1;12]:[-3,1;10]:[-9,2;12]:[1,0;8]:[-5,0;12]:[1,-1;6]:[-1,-5;12]:[11,-5;12]:[-5,7;12]:[-3,-2;12]:[-1,4;12]:[1,-3;11]:[-1,4;12]:[3,0;11]:[1,1;12]:[-1,0;12]:[5,-3;12]:[11,-5;12]:[1,0;6]:[-1,1;10]:[-1,1;8]:[1,0;8]:[-1,1;12]:[3,1;11]:[1,1;12]:[-1,3;11]:[-5,0;10]:[-3,2;11]:[1,1;10]:[5,2;11]:[-3,3;12]:[1,3;11]:[3,-3;12]:[-7,1;11]:[-7,6;12]:[1,1;8]:[1,6;12]:[-3,-1;6]:[3,1;12]:[-5,4;12]:[7,-1;12]:[7,-3;12]:[-5,2;12]:[-3,-3;11]:[-1,-4;12]:[-1,-2;11]:[-3,-5;12]:[-1,-3;12]:[1,5;12]:[1,-2;12]:
[0,0;0]:[5,6;14]:[-1,2;11]:[-15,2;14]:[13,0;14]:[21,-19;14]:[17,12;14]:[-3,5;14]:[-3,3;13]:[-23,11;14]:[1,2;13]:[-7,-17;14]:[-9,-7;14]:[-9,3;14]:[9,3;14]:[3,-5;14]:[7,10;14]:[-9,-2;13]:[19,-11;14]:[-3,6;13]:[7,3;14]:[-1,1;12]:[-15,0;14]:[1,-2;10]:[-7,-2;14]:[-1,-9;13]:[31,17;14]:[-1,2;13]:[-5,3;14]:[5,-7;12]:[5,12;14]:[1,-1;12]:[-7,-6;12]:[-11,-1;14]:[-1,0;12]:[-17,1;14]:[-3,4;14]:[-1,0;14]:[-11,14;14]:[-11,4;14]:[-9,2;13]:[7,-12;14]:[1,3;13]:[9,8;14]:[11,-5;14]:[-23,2;14]:[5,7;14]:[7,-2;14]:[15,11;14]:[7,4;13]:[13,8;14]:[-3,-2;13]:[-1,0;14]:[-1,1;8]:[-21,13;14]:[-1,6;12]:[-23,-9;14]:[11,-2;13]:[13,-2;14]:[-5,7;13]:[3,6;14]:[-5,-8;12]:[-5,3;14]:[-1,3;12]:
[0,0;0]:[9,-10;15]:[7,-2;12]:[3,12;15]:[-15,16;16]:[-3,-2;12]:[9,23;16]:[3,-7;13]:[-1,5;12]:[-9,5;13]:[1,2;11]:[1,3;13]:[-11,-20;16]:[-1,1;12]:[1,19;16]:[-3,-9;13]:[27,-6;16]:[-11,5;13]:[-9,23;16]:[3,0;12]:[3,16;16]:[-3,7;15]:[-47,-31;16]:[11,7;14]:[23,25;16]:[31,3;15]:[-17,-12;16]:[9,-11;15]:[13,-16;16]:[-9,-2;14]:[11,35;16]:[17,-29;15]:[-1,4;11]:[1,-9;13]:[1,2;8]:[9,-1;13]:[-1,11;16]:[21,-1;15]:[-1,14;16]:[15,11;15]:[9,0;14]:[-3,14;15]:[-13,5;14]:[5,8;15]:[9,1;16]:[-5,9;15]:[37,-2;16]:[17,13;15]:[17,-6;16]:[-5,-7;13]:[-7,-7;16]:[3,-8;12]:[35,-16;16]:[-13,8;14]:[9,5;16]:[19,-5;15]:[39,-23;16]:[-9,7;15]:[27,-8;16]:[-15,5;15]:[-19,-48;16]:[-1,15;15]:[-5,-17;16]:[19,7;14]:
[0,0;0]:[-1,-1;9]:[0,0;0]:[-1,0;11]:[-13,-4;13]:[1,0;12]:[7,3;13]:[3,1;12]:[-3,-1;11]:[3,-2;12]:[1,-1;11]:[-9,-3;12]:[5,2;13]:[-1,0;12]:[5,5;13]:[-3,-1;12]:[13,-15;13]:[3,1;11]:[9,-8;13]:[-1,1;11]:[3,-3;13]:[5,-5;12]:[-7,-8;13]:[-5,-2;10]:[7,0;13]:[-3,-2;12]:[-1,-3;13]:[-5,-4;12]:[5,-3;13]:[-1,3;11]:[3,2;13]:[-11,-2;12]:[1,3;10]:[3,1;12]:[7,-2;10]:[-3,2;12]:[9,-3;13]:[-1,4;10]:[-11,-8;13]:[-3,4;11]:[1,1;9]:[1,-2;11]:[-5,3;10]:[-1,-1;9]:[5,-3;13]:[-3,3;10]:[5,6;13]:[-7,0;11]:[-3,11;13]:[3,1;11]:[21,0;13]:[-1,1;11]:[1,-7;13]:[5,0;10]:[7,0;13]:[-19,-5;12]:[-3,0;13]:[-1,4;12]:[9,-7;13]:[-3,0;12]:[7,1;13]:[9,-2;12]:[-11,-6;13]:[-3,-5;11]:
[0,0;0]:[1,0;8]:[0,0;0]:[5,9;13]:[-9,-1;15]:[-3,4;14]:[31,5;15]:[-3,-6;14]:[-1,-4;13]:[-1,10;14]:[-3,5;13]:[1,2;14]:[-19,-9;15]:[3,-4;14]:[37,19;15]:[3,6;14]:[-17,-11;15]:[5,-2;13]:[17,-29;15]:[11,-3;13]:[-21,-6;15]:[1,-16;15]:[5,12;15]:[-11,-9;15]:[15,1;15]:[3,0;14]:[-7,5;15]:[3,3;14]:[37,8;15]:[1,19;15]:[-5,2;15]:[7,-10;15]:[5,3;12]:[5,-6;14]:[3,-7;12]:[17,-10;14]:[-15,3;15]:[1,-8;12]:[9,-11;15]:[11,6;13]:[-5,1;11]:[-9,9;13]:[5,-6;12]:[0,0;0]:[37,-13;15]:[-3,3;12]:[5,3;15]:[3,10;13]:[3,7;15]:[5,-2;13]:[5,-5;15]:[11,-3;13]:[-23,4;15]:[35,-3;15]:[-5,4;15]:[17,12;15]:[13,15;15]:[-3,-14;14]:[11,33;15]:[5,-3;14]:[39,-2;15]:[-17,6;15]:[5,10;15]:[15,-3;15]:
[0,0;0]:[7,-3;13]:[3,-2;9]:[5,7;14]:[11,0;16]:[29,9;15]:[-13,-8;16]:[25,-3;15]:[13,9;14]:[3,-13;15]:[-11,8;14]:[21,-9;15]:[13,6;16]:[-37,-9;15]:[9,12;16]:[7,3;15]:[-5,2;16]:[-1,-17;14]:[1,-4;16]:[31,10;14]:[-3,15;16]:[-13,17;16]:[-9,13;16]:[-11,2;16]:[15,16;16]:[57,-19;15]:[25,-4;16]:[-5,6;15]:[-25,11;16]:[21,18;16]:[-3,1;16]:[-11,-3;16]:[3,-8;13]:[1,7;15]:[1,2;13]:[-3,1;15]:[-27,-28;16]:[1,1;11]:[5,-16;16]:[1,20;14]:[-1,0;12]:[7,-5;14]:[-1,-5;13]:[3,7;13]:[-31,-16;16]:[1,1;12]:[21,-10;16]:[-7,-14;14]:[-21,0;16]:[-9,3;14]:[13,-4;16]:[-1,18;14]:[-29,-9;16]:[3,-22;16]:[-7,-5;16]:[-45,-3;16]:[-11,-8;16]:[-25,25;15]:[-1,6;16]:[25,-2;15]:[1,-29;16]:[-27,-3;16]:[27,19;16]:[3,6;16]:
[0,0;0]:[-31,25;16]:[-9,-7;13]:[5,-27;16]:[-33,32;16]:[-29,-13;16]:[9,9;15]:[-5,-6;16]:[-13,6;15]:[11,47;16]:[-13,-12;15]:[-9,36;16]:[31,15;16]:[17,9;16]:[7,-3;14]:[5,6;16]:[-5,-9;14]:[-9,-7;15]:[3,11;16]:[15,22;15]:[-7,6;16]:[-35,-35;17]:[1,-11;14]:[-7,-5;17]:[11,-6;16]:[1,-4;14]:[-27,17;15]:[-19,17;15]:[29,4;16]:[-33,19;17]:[7,-6;12]:[-51,21;17]:[11,-10;14]:[27,0;16]:[-5,3;14]:[-11,21;16]:[13,0;15]:[-5,25;16]:[-5,-16;16]:[-5,-21;16]:[25,3;15]:[-17,1;16]:[13,-2;15]:[33,47;16]:[-1,-3;12]:[9,9;16]:[-35,3;16]:[25,11;16]:[-7,4;15]:[19,-13;15]:[35,18;16]:[15,14;15]:[31,-1;16]:[7,-43;17]:[1,0;15]:[9,13;17]:[9,11;16]:[7,0;12]:[-1,-3;11]:[-13,-2;15]:[-9,11;16]:[-15,9;17]:[-11,11;15]:[25,1;17]:
[0,0;0]:[-3,-13;15]:[11,15;12]:[1,-7;15]:[11,-5;15]:[1,19;15]:[-3,7;13]:[5,18;15]:[5,2;14]:[-11,-5;15]:[-11,-6;14]:[9,0;15]:[11,4;15]:[19,1;15]:[5,1;14]:[-5,14;15]:[-5,-1;14]:[1,-7;14]:[3,-4;15]:[-19,0;14]:[15,-1;15]:[11,-23;16]:[-5,6;14]:[-5,37;16]:[-1,-7;15]:[-1,2;12]:[1,0;13]:[-15,-4;14]:[-13,11;15]:[1,-23;16]:[-9,19;14]:[7,-23;16]:[1,-4;13]:[-27,4;15]:[1,5;13]:[27,17;15]:[1,0;10]:[-21,-13;15]:[-9,-7;15]:[3,-13;15]:[5,-11;14]:[3,-11;15]:[5,-6;14]:[37,9;15]:[-13,4;14]:[1,3;15]:[17,-20;15]:[-31,15;15]:[3,-4;12]:[21,3;14]:[-17,11;15]:[13,8;14]:[17,2;15]:[-11,35;16]:[-7,4;13]:[7,-7;16]:[-7,12;15]:[-9,-7;13]:[1,4;14]:[-5,3;14]:[-15,8;15]:[11,5;16]:[-1,2;12]:[23,-37;16]:
[0,0;0]:[-11,0;14]:[-3,6;11]:[5,-9;14]:[-5,-5;12]:[-1,-2;14]:[-5,-1;10]:[-3,5;14]:[11,5;13]:[3,-4;14]:[-9,5;13]:[5,-11;14]:[1,0;13]:[-3,2;14]:[9,1;13]:[3,-21;14]:[-3,-7;14]:[-3,-4;13]:[11,9;14]:[11,-1;13]:[17,-4;14]:[9,-4;12]:[27,8;14]:[11,-1;13]:[17,4;14]:[11,-10;13]:[7,2;14]:[-7,0;13]:[5,-4;14]:[1,4;12]:[19,-8;14]:[-7,4;13]:[1,-1;12]:[1,-7;14]:[3,-2;12]:[-19,12;14]:[5,0;12]:[29,9;14]:[-3,-5;11]:[-1,2;14]:[-11,6;13]:[-9,7;14]:[-3,-6;13]:[17,-6;14]:[13,2;13]:[-13,5;14]:[5,3;13]:[9,8;14]:[-17,-4;14]:[5,-6;13]:[-3,-10;14]:[-5,-1;13]:[-3,11;14]:[-7,0;13]:[-5,-11;14]:[5,2;11]:[1,-1;14]:[1,1;13]:[3,-9;14]:[9,-3;13]:[25,13;14]:[3,-7;13]:[-13,-9;14]:[-3,1;10]:
[0,0;0]:[1,4;13]:[-5,0;10]:[-1,4;13]:[11,-4;14]:[-5,0;11]:[-9,-7;14]:[5,2;10]:[3,-2;9]:[0,0;0]:[-1,1;10]:[-3,-1;10]:[19,8;14]:[-5,0;11]:[3,-19;14]:[11,-2;10]:[1,-4;14]:[1,-2;11]:[1,-5;14]:[0,0;0]:[1,-6;14]:[5,9;13]:[-9,1;14]:[3,2;12]:[-19,17;14]:[1,7;13]:[17,-6;14]:[-13,5;13]:[7,2;14]:[-11,-3;12]:[5,7;14]:[-3,-9;13]:[0,0;0]:[-3,-3;10]:[-1,-1;9]:[0,0;0]:[9,1;14]:[-3,5;13]:[13,2;14]:[7,3;13]:[-3,2;12]:[1,-2;13]:[-9,5;12]:[5,-2;13]:[-13,3;14]:[-5,7;13]:[11,10;14]:[17,1;13]:[-1,4;14]:[-1,-2;11]:[3,1;14]:[0,0;0]:[-11,-10;14]:[-1,-3;12]:[-5,1;14]:[3,1;13]:[1,-3;14]:[-3,-5;13]:[17,-6;14]:[-17,-7;13]:[19,6;14]:[-5,15;13]:[9,7;14]:[-7,-4;12]:
[0,0;0]:[-3,-3;11]:[-1,-1;8]:[5,-3;11]:[-1,-1;13]:[-3,7;12]:[-1,5;13]:[3,-2;12]:[3,-2;11]:[-1,3;12]:[5,2;11]:[-1,0;12]:[-3,-1;13]:[11,-3;12]:[13,-3;13]:[-3,2;12]:[9,0;13]:[-5,0;11]:[5,6;13]:[-1,-4;11]:[-13,-3;13]:[5,-11;13]:[3,-7;13]:[-3,-4;13]:[-9,4;13]:[17,5;12]:[7,2;13]:[5,0;12]:[1,5;13]:[-1,-2;13]:[-3,-3;13]:[-11,3;13]:[3,0;10]:[3,-4;12]:[-3,1;10]:[-7,1;12]:[5,-5;13]:[3,2;10]:[1,-7;13]:[-5,-1;10]:[5,-2;10]:[-1,-7;11]:[-3,-2;10]:[-3,-1;11]:[9,-3;13]:[3,1;10]:[5,-1;13]:[-1,-2;10]:[-3,-10;13]:[-1,4;11]:[9,-8;13]:[-1,4;11]:[1,3;13]:[-5,6;13]:[5,-1;13]:[13,7;13]:[-19,-6;13]:[-1,-7;12]:[-3,0;13]:[3,-2;12]:[-13,-1;13]:[-11,9;13]:[11,-1;13]:[1,-12;13]:
[0,0;0]:[-5,-4;13]:[-1,1;10]:[0,0;0]:[3,-38;16]:[1,-1;15]:[23,4;16]:[-5,0;15]:[-3,-8;14]:[-5,15;15]:[-5,-12;14]:[-9,8;15]:[-27,26;16]:[7,-7;15]:[-31,4;16]:[5,0;15]:[5,3;16]:[7,18;14]:[65,13;16]:[17,10;14]:[41,-14;16]:[-35,0;16]:[21,18;16]:[-13,41;16]:[-5,-13;16]:[29,16;15]:[11,-7;16]:[3,-11;15]:[3,-16;16]:[-27,-5;16]:[19,0;16]:[-3,4;16]:[3,10;13]:[19,8;15]:[1,-1;13]:[5,-15;15]:[-39,0;16]:[5,-9;14]:[25,-18;16]:[-3,-4;14]:[-7,0;10]:[1,0;8]:[3,4;11]:[11,-6;13]:[17,24;16]:[-19,7;14]:[17,18;16]:[-7,-2;14]:[45,15;16]:[-1,6;14]:[-23,5;16]:[-15,10;14]:[-21,-16;16]:[-11,1;16]:[-37,4;16]:[5,6;16]:[29,-27;16]:[-5,16;15]:[-3,11;16]:[-15,7;15]:[1,-14;16]:[13,-2;16]:[29,-2;16]:[11,-17;16]:
[0,0;0]:[21,-2;14]:[-1,2;11]:[15,2;14]:[11,-2;15]:[5,2;12]:[-13,15;15]:[-5,-2;11]:[5,0;10]:[1,0;10]:[1,5;11]:[-1,-1;11]:[3,2;15]:[9,2;12]:[-9,-13;15]:[-11,2;11]:[5,14;15]:[9,0;12]:[9,-11;15]:[-1,1;9]:[5,4;15]:[1,15;14]:[-1,7;15]:[-1,-4;13]:[13,-13;15]:[9,5;14]:[5,-4;15]:[-5,3;14]:[19,-16;15]:[1,-11;13]:[-3,9;15]:[13,1;14]:[-1,1;8]:[-1,-3;11]:[-5,3;10]:[-1,-4;10]:[-11,3;15]:[-7,7;14]:[-27,-32;15]:[-1,1;14]:[1,4;13]:[-7,0;14]:[-5,3;13]:[17,8;14]:[-1,17;15]:[-1,5;14]:[-29,-28;15]:[9,-5;14]:[3,18;15]:[-17,4;12]:[11,-9;15]:[-1,1;9]:[9,-16;15]:[3,3;13]:[11,-1;15]:[-9,-9;14]:[-15,15;15]:[-3,-7;14]:[13,-4;15]:[-9,-9;14]:[15,4;15]:[3,-7;14]:[25,1;15]:[-3,4;13]:
[0,0;0]:[-11,0;11]:[-1,-1;9]:[-1,2;13]:[29,-10;16]:[-3,1;15]:[25,-8;16]:[-37,-32;15]:[21,8;14]:[-5,5;15]:[3,2;14]:[-1,-16;15]:[-1,38;16]:[-13,-9;15]:[35,-4;16]:[37,0;15]:[11,5;16]:[7,-4;14]:[-13,11;16]:[5,0;14]:[-9,30;16]:[27,-6;16]:[15,-22;16]:[41,-15;16]:[21,5;16]:[-5,0;15]:[33,-13;16]:[5,11;15]:[-19,-20;16]:[-1,3;16]:[33,8;16]:[35,10;16]:[7,0;13]:[11,-16;15]:[5,-1;13]:[5,-5;15]:[7,-16;16]:[3,-4;14]:[-17,38;16]:[-17,-1;14]:[-5,-6;12]:[-7,-4;13]:[-3,2;12]:[3,-6;11]:[-29,12;16]:[7,18;14]:[-37,10;16]:[-1,7;14]:[-25,9;16]:[15,4;14]:[-1,23;16]:[5,0;14]:[1,12;16]:[15,-3;16]:[13,-16;16]:[-21,4;16]:[31,7;16]:[-7,4;15]:[19,1;16]:[-5,13;15]:[35,-2;16]:[-5,24;16]:[3,-14;16]:[1,-13;16]:
[0,0;0]:[-1,1;11]:[1,0;7]:[13,-2;13]:[-1,8;15]:[-13,-2;14]:[-15,7;15]:[7,3;14]:[-3,1;13]:[1,4;14]:[-5,-1;13]:[-21,-9;14]:[17,2;15]:[-3,2;14]:[-5,-7;15]:[-7,-3;14]:[3,25;15]:[7,7;13]:[5,-10;15]:[9,-7;13]:[-5,13;15]:[-5,9;13]:[39,-8;15]:[-5,-16;14]:[27,2;15]:[11,4;14]:[-23,9;15]:[-13,6;14]:[-11,9;15]:[9,1;14]:[-19,2;15]:[-3,-2;12]:[-1,3;12]:[7,3;14]:[3,4;12]:[15,12;14]:[-1,1;15]:[-7,3;12]:[17,-20;15]:[-9,2;13]:[1,3;11]:[-5,-20;13]:[13,3;12]:[-1,-3;11]:[-37,-7;15]:[-1,4;12]:[-23,22;15]:[3,-2;13]:[-5,7;15]:[7,-1;13]:[-15,6;15]:[9,-7;13]:[-15,13;15]:[1,-8;14]:[1,-12;15]:[7,7;13]:[9,-10;15]:[1,-6;14]:[7,9;15]:[-11,6;14]:[-1,9;15]:[1,-4;12]:[-13,6;15]:[23,15;14]:
[0,0;0]:[1,0;8]:[0,0;0]:[-3,-2;10]:[3,-3;11]:[3,4;12]:[1,-5;13]:[1,1;8]:[1,0;6]:[1,-6;12]:[-7,9;11]:[-1,-1;7]:[7,-7;11]:[-3,-4;12]:[7,9;13]:[-1,-1;8]:[3,0;13]:[1,0;8]:[-1,-1;11]:[1,-1;11]:[-1,5;12]:[5,13;14]:[-1,-8;13]:[5,5;14]:[-3,-5;11]:[7,-1;12]:[-7,-8;13]:[7,-4;10]:[11,7;12]:[-9,-5;14]:[9,0;13]:[1,-3;14]:[1,3;10]:[1,0;7]:[-3,-2;8]:[-1,-2;12]:[7,-7;13]:[-1,0;10]:[-3,1;11]:[-3,-4;11]:[1,0;8]:[3,0;10]:[3,0;9]:[1,0;8]:[-1,-3;13]:[1,2;10]:[-1,3;11]:[-3,0;11]:[-1,-4;13]:[1,0;8]:[3,1;11]:[1,-1;11]:[7,-1;12]:[-13,3;14]:[5,-8;13]:[13,-3;14]:[7,3;11]:[5,5;12]:[-5,4;13]:[-3,4;10]:[3,-3;12]:[-7,5;14]:[3,0;13]:[1,5;14]:
[0,0;0]:[-27,-7;16]:[3,1;13]:[21,-1;16]:[61,9;16]:[-15,-25;16]:[-7,0;13]:[25,-42;16]:[-35,2;15]:[13,-1;16]:[9,-10;15]:[5,8;16]:[-27,2;16]:[3,5;16]:[5,4;15]:[-25,10;16]:[-25,-2;15]:[13,-7;15]:[-15,2;16]:[-7,-4;15]:[9,27;16]:[-13,5;17]:[-7,1;15]:[23,25;17]:[-3,19;16]:[1,1;10]:[1,-1;11]:[23,4;15]:[9,63;16]:[13,9;17]:[17,-8;15]:[-65,1;17]:[9,-12;14]:[-15,-12;16]:[-11,5;14]:[-29,5;16]:[-15,2;14]:[19,-15;16]:[5,-9;16]:[-9,1;16]:[-19,3;15]:[-9,-9;16]:[13,4;15]:[37,-25;16]:[-1,-5;15]:[25,-11;16]:[-37,-2;16]:[-19,-7;16]:[13,-9;14]:[25,3;15]:[-23,-27;16]:[-7,-12;15]:[11,-34;16]:[-71,-9;17]:[-3,-4;13]:[-17,-43;17]:[-17,-10;16]:[-1,6;14]:[-7,11;15]:[1,-17;15]:[7,-4;16]:[-29,-19;17]:[-3,-14;14]:[-21,-29;17]:
[0,0;0]:[19,-1;13]:[1,-1;10]:[-5,-9;13]:[-3,1;14]:[1,-1;11]:[-1,4;14]:[-7,-2;11]:[-1,2;10]:[0,0;0]:[-1,2;10]:[-1,-2;11]:[1,9;14]:[1,-1;11]:[11,-20;14]:[-9,2;11]:[-3,1;14]:[-3,-4;11]:[-21,12;14]:[0,0;0]:[1,-15;14]:[-1,1;13]:[5,6;14]:[1,-1;8]:[-1,-14;14]:[-1,4;13]:[-7,7;14]:[-15,-8;13]:[15,11;14]:[-3,5;10]:[7,10;14]:[-3,-1;13]:[0,0;0]:[-1,2;11]:[1,0;5]:[0,0;0]:[-19,2;14]:[-13,-8;13]:[-1,-3;14]:[15,-2;13]:[-1,1;12]:[-7,3;13]:[5,-4;12]:[-5,-7;13]:[15,6;14]:[13,-8;13]:[5,-5;14]:[1,6;13]:[3,-1;14]:[-1,2;11]:[5,4;14]:[0,0;0]:[17,1;14]:[-9,-7;11]:[1,-6;14]:[9,-11;13]:[-17,2;14]:[-5,-4;13]:[-7,7;14]:[1,8;13]:[-1,-5;14]:[15,3;13]:[3,-2;14]:[-1,0;11]:
[0,0;0]:[3,-1;14]:[-7,-1;11]:[-9,-13;14]:[-3,-6;14]:[-3,7;14]:[5,2;13]:[9,-2;14]:[9,-2;13]:[-11,-1;14]:[9,6;13]:[13,4;14]:[5,7;14]:[31,-3;14]:[1,2;10]:[-9,2;14]:[-11,0;11]:[13,3;13]:[17,-13;14]:[21,0;13]:[3,-2;14]:[9,15;15]:[1,2;11]:[5,9;15]:[-15,-8;14]:[-5,-1;12]:[-5,0;13]:[3,3;13]:[-9,-4;14]:[3,1;15]:[9,2;12]:[-39,-9;15]:[-15,4;12]:[-7,8;14]:[9,1;12]:[-21,-3;14]:[5,5;13]:[-7,-1;14]:[9,-2;14]:[-3,9;14]:[-1,-7;13]:[-11,-17;14]:[3,2;13]:[-13,1;14]:[-5,-1;12]:[3,-9;14]:[7,-5;14]:[7,-15;14]:[-17,3;13]:[1,1;13]:[-15,4;14]:[-11,8;13]:[5,-7;14]:[11,-1;15]:[3,3;13]:[29,-9;15]:[-5,11;14]:[-3,-3;11]:[-1,2;12]:[-3,-6;13]:[-11,1;14]:[-11,-5;15]:[-1,-2;13]:[-11,19;15]:
