[1,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:
[0,0;0]:[-77,36;18]:[-53,6;18]:[15,-3;17]:[39,26;16]:[-17,16;18]:[3,-12;18]:[-57,16;17]:[-35,-1;18]:[11,-13;17]:[-47,-3;16]:[-29,-14;18]:[-13,30;18]:[21,30;17]:[-11,13;16]:[67,-47;18]:[31,15;16]:[25,46;18]:[-53,-14;18]:[-13,30;17]:[-5,1;11]:[75,2;18]:[25,-20;18]:[71,-9;17]:[45,-53;18]:[-11,-10;17]:[-7,-1;12]:[-19,26;18]:[-55,-8;18]:[17,9;17]:[-19,0;14]:[-33,-37;18]:[-1,-14;17]:[13,-56;18]:[-17,9;18]:[-15,-5;15]:[7,-13;17]:[25,-9;18]:[75,8;18]:[11,-7;14]:[83,-19;18]:[-9,-18;16]:[-7,-32;17]:[47,-39;18]:[77,9;18]:[-3,-6;13]:[-3,-21;17]:[63,17;18]:[45,5;17]:[-59,-1;18]:[-61,-10;18]:[9,-1;13]:[-5,22;17]:[-75,-2;18]:[79,53;18]:[7,-8;13]:[111,0;18]:[19,9;16]:[25,33;17]:[9,-70;18]:[55,8;18]:[9,-7;15]:[11,-34;17]:[-1,-20;18]:
[0,0;0]:[-1,3;12]:[3,-2;14]:[5,5;12]:[-11,7;12]:[-1,10;14]:[-1,5;12]:[1,-4;13]:[9,-2;14]:[-11,-5;12]:[1,2;11]:[-5,0;12]:[-5,6;12]:[3,-2;13]:[-5,5;12]:[7,2;14]:[3,0;11]:[-1,-2;11]:[-11,-2;14]:[-1,0;11]:[-3,0;10]:[5,6;14]:[-3,-4;10]:[-5,-2;13]:[3,-10;14]:[1,-3;11]:[-1,0;7]:[-5,2;9]:[-5,3;11]:[-3,-16;13]:[1,2;10]:[1,-2;14]:[-1,-1;10]:[-9,-3;14]:[17,6;13]:[1,3;12]:[19,4;13]:[-1,-2;13]:[1,1;14]:[-1,2;9]:[9,-4;13]:[7,2;12]:[3,3;9]:[-15,-7;14]:[11,-3;14]:[-1,-2;8]:[-7,-8;13]:[5,0;13]:[-1,8;12]:[17,-3;14]:[-5,2;11]:[-11,0;12]:[9,-4;13]:[1,0;11]:[3,1;14]:[-1,2;9]:[1,-4;11]:[-7,-1;12]:[7,-2;12]:[17,-9;14]:[7,-5;14]:[1,-3;10]:[1,-4;13]:[-1,-2;11]:
[0,0;0]:[7,-20;14]:[3,-9;13]:[3,-6;13]:[-1,-1;7]:[-3,3;13]:[7,12;14]:[1,-7;12]:[3,-2;12]:[-1,-8;13]:[-5,-2;12]:[11,-4;14]:[19,-8;14]:[1,-1;12]:[3,3;11]:[5,2;12]:[5,-6;12]:[-3,10;14]:[7,7;13]:[-5,4;13]:[1,1;9]:[-9,3;13]:[13,-6;14]:[1,-1;11]:[7,0;12]:[13,2;13]:[-3,-3;9]:[9,-2;14]:[21,2;14]:[-3,-3;11]:[3,2;10]:[-3,-1;12]:[-9,-2;13]:[3,-2;11]:[-29,8;14]:[3,4;12]:[1,0;9]:[21,8;14]:[1,0;7]:[3,2;10]:[-5,2;14]:[1,0;7]:[-11,4;13]:[9,-2;13]:[3,-6;13]:[-1,-2;10]:[-3,1;10]:[31,-6;14]:[-15,0;13]:[-9,4;13]:[7,-4;14]:[-3,2;12]:[-1,-2;12]:[1,0;14]:[11,-4;13]:[0,0;0]:[7,-10;14]:[7,2;10]:[-3,-6;13]:[-1,-1;8]:[-1,2;8]:[5,2;11]:[3,2;12]:[-9,-6;14]:
[0,0;0]:[23,-2;16]:[-23,2;15]:[23,-20;15]:[-1,-1;9]:[-21,22;15]:[-1,26;16]:[7,-10;14]:[-3,-10;13]:[-21,6;15]:[-5,-2;14]:[27,-2;16]:[27,22;16]:[15,16;14]:[-1,-7;13]:[3,2;13]:[-3,10;14]:[-31,-32;16]:[1,10;15]:[-17,-16;15]:[-5,0;12]:[17,-2;15]:[1,0;16]:[-3,-1;9]:[-7,0;13]:[1,14;15]:[7,-5;11]:[-27,-16;16]:[17,-20;16]:[-1,1;10]:[-7,1;11]:[5,-1;11]:[-13,14;15]:[9,-5;14]:[-1,-34;16]:[-3,-20;14]:[-5,-3;13]:[9,-22;16]:[3,-6;14]:[3,4;12]:[-17,-28;16]:[3,2;12]:[9,-8;15]:[-15,-5;15]:[-25,-3;15]:[1,-2;12]:[1,0;13]:[3,-4;16]:[-11,-2;15]:[19,15;15]:[3,-16;16]:[15,6;14]:[-7,-5;14]:[21,12;16]:[-5,9;15]:[-1,0;8]:[3,10;16]:[1,0;8]:[-15,36;15]:[1,-10;14]:[-17,8;14]:[-3,-2;13]:[-3,-9;14]:[3,6;16]:
[0,0;0]:[9,-22;14]:[-7,-4;15]:[11,-5;13]:[7,8;12]:[5,4;15]:[-9,-4;14]:[-1,-2;14]:[5,-6;15]:[3,3;13]:[1,-4;12]:[7,-8;14]:[5,2;14]:[3,-4;14]:[-7,5;12]:[19,-2;15]:[-5,-6;12]:[7,2;14]:[21,-16;15]:[-3,2;12]:[1,3;13]:[-11,8;15]:[7,-12;14]:[11,-6;14]:[-15,2;15]:[1,-1;12]:[-1,1;9]:[-5,-16;14]:[-17,2;14]:[3,8;14]:[7,9;13]:[-29,6;15]:[1,2;10]:[1,12;15]:[3,-4;14]:[5,-3;11]:[7,2;14]:[9,16;14]:[-1,0;15]:[1,0;5]:[-5,-8;14]:[1,-3;12]:[9,0;11]:[11,0;15]:[-23,4;15]:[1,0;7]:[13,-2;14]:[7,4;14]:[-3,-2;13]:[-3,-18;15]:[1,1;11]:[1,-3;11]:[-11,0;14]:[3,3;11]:[19,-10;15]:[-1,1;6]:[-1,0;12]:[-11,3;12]:[-5,-2;13]:[9,-18;15]:[-21,-10;15]:[3,0;11]:[-43,-16;14]:[3,4;12]:
[0,0;0]:[-19,13;16]:[-7,0;11]:[-37,-9;15]:[17,-2;13]:[11,3;13]:[-11,25;16]:[-9,-1;12]:[-19,7;15]:[19,17;15]:[7,-1;14]:[13,5;16]:[-11,5;16]:[-11,2;11]:[-3,0;9]:[-13,9;15]:[-7,1;14]:[-9,-19;16]:[-1,-1;10]:[1,7;15]:[-5,6;12]:[-3,-1;9]:[11,-19;16]:[5,-9;14]:[1,-9;15]:[15,3;15]:[-1,3;11]:[-29,-23;16]:[-37,-7;16]:[-1,-7;14]:[1,0;9]:[21,3;15]:[-19,1;15]:[13,9;15]:[-5,-7;16]:[5,8;14]:[11,4;14]:[-35,-25;16]:[-23,23;15]:[-1,7;12]:[35,7;16]:[1,7;13]:[-13,1;15]:[7,5;11]:[5,0;12]:[-3,-6;12]:[-17,14;14]:[23,-37;16]:[13,15;15]:[-1,0;12]:[-27,19;16]:[9,-8;14]:[-9,0;13]:[11,-23;16]:[3,1;13]:[-1,2;10]:[9,13;16]:[9,3;13]:[-7,5;15]:[7,-1;15]:[13,-9;15]:[-3,3;13]:[3,-2;13]:[-15,-15;16]:
[0,0;0]:[-19,-12;16]:[-5,-8;16]:[-23,5;15]:[-1,-12;14]:[31,-10;16]:[21,4;16]:[27,2;15]:[-3,-5;16]:[-3,-9;15]:[7,-11;14]:[-51,-6;16]:[-11,30;16]:[17,8;15]:[-27,-11;14]:[3,5;16]:[1,-9;14]:[-5,-6;16]:[-33,0;16]:[25,2;15]:[3,-2;11]:[31,0;16]:[51,24;16]:[7,-1;15]:[1,-13;16]:[-1,-2;15]:[-9,1;10]:[7,-14;16]:[-61,32;16]:[-15,1;15]:[7,3;12]:[-21,-1;16]:[9,14;15]:[-11,12;16]:[-27,-11;16]:[-17,8;13]:[7,-1;15]:[-45,11;16]:[-37,-8;16]:[1,-3;12]:[9,-7;16]:[3,-12;14]:[-1,4;15]:[-9,3;16]:[-3,-1;16]:[3,-2;11]:[-3,-5;15]:[13,-19;16]:[23,21;15]:[1,-3;16]:[45,10;16]:[1,0;12]:[31,0;15]:[-21,-14;16]:[-21,3;16]:[-1,4;11]:[1,-8;16]:[3,-9;14]:[-29,-7;15]:[-11,2;16]:[3,8;16]:[3,1;13]:[15,-8;15]:[1,4;16]:
[0,0;0]:[-13,4;14]:[-1,3;10]:[-1,-6;13]:[-1,1;11]:[7,3;11]:[-5,-8;14]:[3,2;11]:[7,-2;13]:[15,-20;13]:[3,-2;12]:[3,-8;14]:[-5,8;14]:[5,2;11]:[-1,-1;10]:[-7,-6;13]:[1,2;12]:[15,2;14]:[7,8;12]:[15,-12;13]:[1,-1;10]:[-1,-4;12]:[19,-2;14]:[7,6;12]:[-13,-13;13]:[-7,2;13]:[1,0;8]:[-5,-12;14]:[3,0;14]:[-5,-6;12]:[-1,0;9]:[-5,-3;13]:[-7,-2;13]:[5,5;13]:[9,2;14]:[3,0;12]:[-3,-2;12]:[7,-18;14]:[1,-1;13]:[5,0;10]:[9,6;14]:[0,0;0]:[7,2;13]:[3,0;12]:[-11,6;12]:[1,3;9]:[1,2;12]:[5,6;14]:[-9,0;13]:[-1,-2;11]:[-7,-14;14]:[5,-4;12]:[-3,3;11]:[7,2;14]:[-1,-2;9]:[-1,0;6]:[-19,4;14]:[1,1;10]:[-1,4;13]:[5,0;13]:[11,4;13]:[-7,2;11]:[1,-1;11]:[5,-12;14]:
[0,0;0]:[-1,-7;12]:[-11,10;12]:[-5,2;11]:[-1,3;10]:[5,-4;12]:[-5,1;12]:[7,0;11]:[9,7;12]:[-5,0;11]:[1,-2;10]:[-1,1;12]:[3,-7;12]:[-7,2;11]:[-1,2;10]:[-1,1;12]:[3,2;10]:[3,-5;12]:[3,6;12]:[-3,-3;11]:[-1,2;9]:[-5,6;12]:[-1,1;12]:[3,-5;11]:[-1,-1;12]:[-1,-1;11]:[0,0;0]:[-1,7;12]:[-1,1;12]:[5,1;11]:[-1,0;9]:[1,-1;12]:[3,-1;11]:[-1,-4;12]:[-3,-4;12]:[1,0;9]:[-3,1;11]:[3,0;12]:[1,-4;12]:[1,0;8]:[1,0;12]:[1,1;10]:[-3,5;11]:[19,5;12]:[5,-3;12]:[0,0;0]:[-5,-3;11]:[5,0;12]:[3,2;11]:[7,11;12]:[11,-3;12]:[-1,1;7]:[5,2;11]:[-3,-1;12]:[-11,-3;12]:[1,0;8]:[3,1;12]:[-1,0;10]:[3,4;11]:[-3,-6;12]:[-1,-4;12]:[-3,2;9]:[-3,-2;11]:[-5,-3;12]:
[0,0;0]:[-19,24;16]:[-13,-20;16]:[-15,-23;15]:[7,8;14]:[39,-38;16]:[-11,8;16]:[3,14;15]:[13,7;16]:[-11,11;15]:[-1,-7;14]:[-35,-2;16]:[5,-30;16]:[9,-4;15]:[5,-7;14]:[-13,-7;16]:[9,3;14]:[11,14;16]:[7,28;16]:[-23,6;15]:[-1,-2;11]:[7,-4;16]:[19,-4;16]:[7,3;15]:[1,7;16]:[-17,10;15]:[3,-3;10]:[7,-10;16]:[-13,4;16]:[1,-3;15]:[-1,3;12]:[27,-5;16]:[25,10;15]:[-19,-16;16]:[61,1;16]:[-17,8;13]:[7,11;15]:[-5,-1;16]:[3,4;16]:[9,-7;12]:[-47,-11;16]:[-21,-8;14]:[-17,8;15]:[-9,-1;16]:[-19,-29;16]:[-9,-2;11]:[13,-1;15]:[-11,-7;16]:[-1,9;15]:[1,-7;16]:[-19,-10;16]:[-3,4;12]:[-9,-12;15]:[11,6;16]:[-21,7;16]:[7,0;11]:[-47,-12;16]:[3,11;14]:[27,-3;15]:[-3,14;16]:[-21,-20;16]:[11,5;13]:[7,12;15]:[17,-32;16]:
[0,0;0]:[-27,-9;16]:[-1,0;9]:[-13,-3;15]:[5,-10;13]:[-3,-3;13]:[-3,11;16]:[3,-1;12]:[17,-7;15]:[19,7;15]:[-1,5;14]:[5,15;16]:[45,23;16]:[-1,-2;11]:[3,-2;10]:[15,7;15]:[1,-13;14]:[47,7;16]:[1,0;9]:[-7,-11;15]:[-15,0;12]:[3,-1;10]:[19,-9;16]:[1,9;14]:[1,-19;15]:[-33,21;15]:[3,7;11]:[-13,3;16]:[27,-5;16]:[-5,-1;14]:[-3,1;10]:[-27,-7;15]:[-19,-5;15]:[-15,-25;15]:[19,19;16]:[9,6;14]:[7,-6;14]:[5,-3;16]:[13,-19;15]:[-1,1;12]:[27,-31;16]:[1,5;13]:[-13,-9;15]:[-1,-1;9]:[3,-1;12]:[1,-2;12]:[19,-12;14]:[-17,-19;16]:[29,5;15]:[1,2;12]:[37,29;16]:[-3,-2;14]:[-1,-4;13]:[27,-1;16]:[3,-7;13]:[-1,-2;10]:[33,-9;16]:[-7,9;13]:[-7,19;15]:[-17,-7;15]:[-3,13;15]:[5,5;13]:[-5,2;13]:[-23,27;16]:
[0,0;0]:[-1,6;15]:[-11,-22;15]:[-1,9;14]:[17,-6;13]:[9,12;15]:[-9,-10;15]:[13,12;14]:[-9,-1;15]:[19,7;14]:[9,1;13]:[7,0;15]:[15,-20;15]:[7,10;14]:[7,-3;13]:[-23,1;15]:[-1,-5;13]:[1,0;15]:[-7,22;15]:[3,8;14]:[5,0;10]:[25,6;15]:[-31,2;15]:[-19,-9;14]:[-5,-21;15]:[5,0;14]:[-1,-1;9]:[-3,-8;15]:[25,2;15]:[19,1;14]:[9,-5;11]:[1,3;15]:[3,-8;14]:[-5,-2;15]:[11,5;15]:[9,4;12]:[-19,-5;14]:[-3,11;15]:[-11,-10;15]:[-1,-3;11]:[15,-15;15]:[-3,10;13]:[21,-2;14]:[5,-9;15]:[-1,-1;15]:[-5,0;10]:[7,-5;14]:[11,-11;15]:[-7,1;14]:[3,-19;15]:[7,20;15]:[5,4;11]:[17,2;14]:[-15,0;15]:[17,3;15]:[1,0;10]:[-5,-2;15]:[9,3;13]:[5,5;14]:[19,-4;15]:[29,-6;15]:[-11,5;12]:[17,-6;14]:[-5,2;15]:
[0,0;0]:[7,6;14]:[21,14;15]:[9,3;13]:[7,-2;12]:[1,6;15]:[-3,8;14]:[-1,12;14]:[17,-28;15]:[5,3;13]:[-7,-8;12]:[1,0;14]:[7,-6;14]:[-5,-10;14]:[9,-1;12]:[-57,20;15]:[3,6;12]:[-7,6;14]:[5,6;15]:[-3,1;12]:[-11,-5;13]:[21,-2;15]:[1,0;14]:[-17,-8;14]:[1,32;15]:[5,6;12]:[-1,0;9]:[-3,-12;14]:[-7,-2;14]:[-1,-6;14]:[3,1;13]:[-13,8;15]:[-5,-2;11]:[1,-18;15]:[5,6;14]:[3,1;11]:[19,-4;14]:[-9,-10;14]:[-1,-10;15]:[0,0;0]:[1,2;14]:[-7,-1;12]:[-3,1;10]:[11,2;15]:[-23,-22;15]:[1,0;7]:[-15,4;14]:[-3,-2;14]:[-1,0;13]:[9,-20;15]:[-1,2;12]:[3,1;11]:[-3,10;14]:[1,-6;12]:[7,-16;15]:[-1,0;5]:[5,-4;11]:[-3,1;12]:[-11,-4;13]:[-19,0;15]:[7,12;15]:[3,-2;11]:[-3,-14;14]:[5,-2;11]:
[0,0;0]:[3,-2;13]:[1,-1;12]:[3,-3;12]:[3,-3;11]:[3,1;12]:[-5,-4;13]:[-5,-3;11]:[9,0;11]:[-1,-1;12]:[-3,3;11]:[-1,-8;13]:[-17,-2;13]:[1,0;11]:[-3,-4;11]:[7,0;11]:[-5,5;11]:[15,-6;13]:[3,-2;12]:[3,-3;12]:[5,0;11]:[-5,2;12]:[-5,8;13]:[-3,-1;10]:[-3,-2;10]:[5,9;12]:[1,0;7]:[-1,6;13]:[-1,-4;13]:[-1,0;8]:[-5,2;11]:[1,1;9]:[-9,1;12]:[-7,-1;12]:[7,1;13]:[-1,-1;7]:[3,0;9]:[1,7;13]:[-5,-1;12]:[-1,0;9]:[-5,1;13]:[-3,1;11]:[-3,5;12]:[1,3;10]:[-1,-1;9]:[-1,-1;8]:[1,2;8]:[7,5;13]:[-11,5;12]:[7,-5;11]:[7,3;13]:[1,-1;10]:[-7,1;11]:[1,-7;13]:[-3,5;11]:[-1,-2;9]:[3,-3;13]:[-7,-2;11]:[1,1;12]:[-9,2;12]:[7,8;12]:[1,-1;10]:[-3,5;11]:[11,9;13]:
[0,0;0]:[-17,10;14]:[13,-26;15]:[1,7;13]:[7,-2;12]:[-7,14;15]:[21,12;14]:[-9,4;14]:[-7,4;15]:[-3,7;13]:[-7,4;12]:[-7,4;14]:[-17,-2;14]:[19,-2;14]:[1,-1;12]:[-33,-12;15]:[3,-6;12]:[-15,2;14]:[13,-2;15]:[1,1;12]:[-3,-5;13]:[-35,-10;15]:[-7,-4;14]:[7,8;14]:[-7,0;15]:[1,-2;12]:[-1,0;9]:[5,0;14]:[1,-6;14]:[-9,26;14]:[-5,1;13]:[-5,-8;15]:[-5,-4;11]:[-7,6;15]:[-3,2;14]:[3,1;11]:[-5,12;14]:[-1,-6;14]:[7,-2;15]:[1,0;5]:[-7,-2;14]:[-7,-5;12]:[-1,5;10]:[3,-14;15]:[-15,10;15]:[1,0;7]:[9,4;14]:[-11,10;14]:[-9,4;13]:[1,28;15]:[7,0;12]:[-5,1;11]:[21,2;14]:[9,-4;12]:[15,0;15]:[0,0;0]:[3,0;11]:[-3,-3;12]:[-3,0;13]:[-11,-24;15]:[-1,-12;15]:[3,2;11]:[21,10;14]:[3,2;11]:
[0,0;0]:[23,8;14]:[1,-4;15]:[-7,-1;13]:[1,-6;12]:[-11,4;15]:[13,-2;14]:[15,-2;14]:[17,-2;15]:[-15,-5;13]:[-5,-4;12]:[-19,10;14]:[3,8;14]:[-5,-8;14]:[3,-7;12]:[7,-6;15]:[1,2;12]:[-3,8;14]:[13,-4;15]:[5,3;12]:[5,9;13]:[13,4;15]:[-11,-2;14]:[23,-10;14]:[13,2;15]:[-11,-2;12]:[-1,1;9]:[1,-2;14]:[5,12;14]:[23,8;14]:[11,3;13]:[-33,6;15]:[-7,1;11]:[-7,-8;15]:[-7,0;14]:[3,-1;11]:[3,10;14]:[3,-20;14]:[7,4;15]:[3,1;8]:[1,-4;14]:[7,-5;12]:[1,-1;8]:[7,12;15]:[21,8;15]:[1,-1;7]:[9,6;14]:[5,-8;14]:[-1,-2;13]:[-23,14;15]:[7,-1;12]:[5,5;11]:[-11,-8;14]:[1,1;12]:[-9,14;15]:[-3,1;8]:[-1,0;8]:[-5,-1;12]:[-3,6;13]:[1,22;15]:[-5,6;15]:[-3,0;11]:[5,-8;14]:[1,0;5]:
[0,0;0]:[-25,-10;16]:[19,6;15]:[-5,-24;15]:[-5,4;11]:[29,2;15]:[31,-6;16]:[-3,6;14]:[1,0;10]:[-17,10;15]:[-1,6;14]:[3,38;16]:[-13,6;16]:[-7,0;14]:[-3,1;13]:[-1,0;10]:[9,-6;14]:[41,-12;16]:[-9,2;15]:[-25,12;15]:[9,2;12]:[7,6;15]:[49,4;16]:[5,6;12]:[9,3;11]:[1,2;15]:[7,-5;11]:[-11,-20;16]:[9,-24;16]:[1,2;12]:[3,2;11]:[13,4;13]:[-29,-18;15]:[-1,2;14]:[-13,-2;16]:[-11,6;14]:[-9,-2;13]:[21,10;16]:[1,-1;14]:[-1,-4;12]:[-45,-4;16]:[1,1;12]:[1,24;15]:[-13,-7;15]:[5,3;15]:[1,-6;12]:[-3,-5;13]:[-9,-28;16]:[1,6;15]:[13,-15;15]:[-29,-8;16]:[-5,4;14]:[7,7;14]:[21,-12;16]:[17,3;15]:[-1,0;6]:[-29,10;16]:[-5,-4;11]:[-3,28;15]:[-17,11;14]:[21,-9;14]:[1,2;13]:[-5,3;14]:[-13,6;16]:
[0,0;0]:[21,4;17]:[27,26;17]:[17,29;16]:[-29,8;15]:[-17,8;17]:[5,12;17]:[-13,12;16]:[-43,-31;17]:[21,-9;16]:[-9,-15;15]:[-19,2;17]:[-3,-18;17]:[-7,-30;16]:[25,-3;15]:[11,15;17]:[-15,-5;15]:[43,-10;17]:[39,-18;17]:[-35,-2;16]:[1,-1;11]:[7,30;17]:[19,-4;17]:[47,17;16]:[17,-43;17]:[3,18;16]:[-3,1;11]:[15,-34;17]:[11,4;17]:[-7,-5;16]:[-3,-12;13]:[-53,13;17]:[-35,34;16]:[53,26;17]:[-27,-19;17]:[-1,2;14]:[7,21;16]:[3,-13;17]:[11,-14;17]:[-7,-3;13]:[1,-23;17]:[7,0;15]:[27,8;16]:[47,33;17]:[5,-23;17]:[5,-10;12]:[13,-11;16]:[-27,29;17]:[15,13;16]:[17,-29;17]:[25,-2;17]:[7,-2;13]:[23,2;16]:[31,14;17]:[-5,21;17]:[11,0;12]:[-11,4;17]:[15,-1;15]:[75,-7;16]:[-3,36;17]:[43,-34;17]:[3,1;14]:[23,10;16]:[37,32;17]:
[0,0;0]:[-9,-2;12]:[3,-4;13]:[-3,-1;9]:[-1,-1;11]:[-5,0;13]:[3,2;12]:[5,-10;12]:[-9,-4;13]:[-1,2;9]:[-1,0;7]:[-7,-4;12]:[-11,-4;12]:[3,0;12]:[-1,-3;11]:[-7,4;13]:[1,0;6]:[-5,-3;12]:[-3,-12;13]:[-3,-2;11]:[1,-1;9]:[13,-4;13]:[1,3;12]:[1,0;12]:[1,-4;13]:[1,2;11]:[0,0;0]:[1,-1;12]:[11,5;12]:[-1,-6;12]:[-1,0;9]:[7,0;13]:[-3,-3;11]:[-25,-3;13]:[3,0;11]:[3,1;11]:[9,-10;12]:[1,0;11]:[1,5;13]:[1,0;7]:[5,2;11]:[-3,3;11]:[1,1;11]:[23,-15;13]:[17,-7;13]:[1,1;7]:[-1,-2;12]:[1,-2;11]:[-3,-2;10]:[-1,-7;13]:[5,-1;12]:[3,0;11]:[5,2;12]:[3,1;12]:[-3,1;13]:[1,1;8]:[1,-1;12]:[-1,0;11]:[1,2;10]:[1,11;13]:[-13,-5;13]:[1,0;8]:[-11,2;12]:[5,3;12]:
[0,0;0]:[-13,-44;18]:[-1,-10;18]:[-33,17;17]:[-5,-18;16]:[19,-16;18]:[3,-60;18]:[-13,40;17]:[-7,-17;18]:[-5,7;17]:[33,9;16]:[-45,-70;18]:[-93,38;18]:[9,30;17]:[33,17;16]:[39,-31;18]:[-1,-13;16]:[17,6;18]:[23,-14;18]:[-29,-18;17]:[11,1;11]:[87,2;18]:[-31,12;18]:[-5,23;17]:[97,-21;18]:[21,30;17]:[5,3;12]:[21,-54;18]:[33,-48;18]:[13,1;17]:[-11,-8;14]:[-5,-53;18]:[-9,18;17]:[25,-20;18]:[-9,-27;18]:[1,-3;15]:[75,35;17]:[-79,27;18]:[-17,-4;18]:[3,5;14]:[27,57;18]:[-29,10;16]:[-31,40;17]:[19,-51;18]:[9,13;18]:[1,-2;13]:[-23,11;17]:[-89,-51;18]:[-27,-23;17]:[-55,83;18]:[-5,-10;18]:[-1,8;13]:[-25,-10;17]:[-35,-2;18]:[11,25;18]:[3,-4;13]:[23,0;18]:[7,-7;16]:[1,-27;17]:[-35,-26;18]:[-13,4;18]:[-15,13;15]:[-41,30;17]:[-25,-36;18]:
[0,0;0]:[3,1;14]:[3,0;12]:[7,4;13]:[-3,-7;12]:[3,3;12]:[7,-5;14]:[-1,0;11]:[3,4;13]:[-5,-2;13]:[15,-8;12]:[19,-5;14]:[-17,5;14]:[-1,-2;10]:[1,-4;12]:[-3,-4;13]:[-7,4;12]:[-17,1;14]:[1,3;11]:[1,2;13]:[7,1;12]:[1,1;11]:[11,-5;14]:[7,8;12]:[5,3;13]:[-5,8;13]:[-1,0;8]:[-9,5;14]:[-25,-13;14]:[-3,-1;12]:[5,-3;12]:[5,5;13]:[17,0;13]:[1,-1;10]:[19,10;14]:[5,0;11]:[-5,-1;12]:[5,-10;14]:[-5,2;10]:[1,1;10]:[15,2;14]:[-1,1;12]:[-25,2;13]:[-1,-10;13]:[-13,10;13]:[0,0;0]:[-1,5;12]:[3,10;14]:[-3,-8;13]:[1,7;13]:[13,14;14]:[-1,2;10]:[-3,4;11]:[3,-10;14]:[7,3;13]:[3,1;10]:[-3,4;14]:[7,0;12]:[13,4;13]:[3,-3;12]:[-1,0;12]:[3,2;11]:[-3,-6;11]:[-3,8;14]:
[0,0;0]:[27,36;18]:[-65,-38;18]:[15,-15;17]:[3,-30;16]:[-13,20;18]:[11,20;18]:[67,36;17]:[-7,-45;18]:[43,-41;17]:[-15,9;16]:[-21,-6;18]:[-37,6;18]:[41,2;17]:[-7,21;16]:[39,-3;18]:[15,3;16]:[-7,46;18]:[-41,-18;18]:[-37,14;17]:[5,1;11]:[-169,-2;18]:[-39,-60;18]:[27,19;17]:[33,39;18]:[13,30;17]:[5,3;12]:[13,-30;18]:[-55,-8;18]:[-3,-27;17]:[-3,-4;14]:[27,-49;18]:[-17,-6;17]:[-47,-48;18]:[-41,-35;18]:[-11,9;15]:[-101,15;17]:[17,3;18]:[-25,-8;18]:[-13,-3;14]:[-37,33;18]:[-5,6;16]:[-7,16;17]:[11,1;18]:[65,-39;18]:[-7,-2;13]:[-7,31;17]:[103,21;18]:[37,17;17]:[33,-25;18]:[-45,14;18]:[-15,8;13]:[-9,2;17]:[-59,38;18]:[-29,-43;18]:[3,0;13]:[15,-8;18]:[-9,-3;16]:[1,-19;17]:[5,34;18]:[-37,24;18]:[1,5;15]:[-25,-22;17]:[-65,52;18]:
[0,0;0]:[11,18;17]:[19,28;17]:[11,-17;16]:[-1,12;15]:[-1,-18;17]:[27,50;17]:[-9,10;16]:[17,-15;17]:[-1,-3;16]:[37,7;15]:[-29,-8;17]:[3,4;17]:[5,-4;16]:[-31,-9;15]:[15,-33;17]:[-5,13;15]:[-55,-4;17]:[27,12;17]:[-21,-12;16]:[3,-1;10]:[27,-20;17]:[-47,10;17]:[-5,29;16]:[-23,33;17]:[29,0;16]:[-1,-1;11]:[5,16;17]:[-39,38;17]:[37,-5;16]:[9,-10;13]:[-69,-3;17]:[-17,-20;16]:[45,-2;17]:[-21,55;17]:[1,-5;14]:[3,-3;16]:[93,9;17]:[-21,-38;17]:[7,-5;13]:[-9,-5;17]:[-13,-8;15]:[-7,6;16]:[35,-13;17]:[-31,-1;17]:[-1,4;12]:[-55,9;16]:[-13,7;17]:[1,15;16]:[-47,-7;17]:[-5,32;17]:[-3,0;12]:[-21,-36;16]:[-19,-12;17]:[-29,27;17]:[3,2;12]:[31,34;17]:[19,-1;15]:[5,-5;16]:[17,28;17]:[39,-18;17]:[-3,-13;14]:[-21,4;16]:[-49,-2;17]:
